Frequency (rad/s),Pxx
46.179103052617336,0.039262325119801274
46.24193176425355,0.06970904004002589
46.304760475889765,0.025230647476793207
46.36758918752598,0.058625361911093486
46.430417899162194,0.04977447146105908
46.49324661079841,0.07718369857442364
46.556075322434616,0.028323461311879117
46.61890403407083,0.03721671409769792
46.681732745707045,0.019917810588026653
46.74456145734326,0.07008424650951856
46.807390168979474,0.07275160237596102
46.87021888061569,0.08158938167585236
46.9330475922519,0.02650748692431423
46.99587630388812,0.03905750033525395
47.05870501552433,0.021461339920019886
47.121533727160546,0.02906753470015505
47.18436243879676,0.05795105086619395
47.24719115043297,0.06917238112372232
47.31001986206918,0.11372003093705998
47.3728485737054,0.07660508365387159
47.43567728534161,0.03276975557495308
47.498505996977826,0.0588495687209238
47.56133470861404,0.05070270942100664
47.624163420250255,0.07273221159272808
47.68699213188647,0.06721279340957984
47.749820843522684,0.012615317843819038
47.8126495551589,0.10301560546708405
47.87547826679511,0.14496220152678227
47.93830697843132,0.02860973979045019
48.001135690067535,0.02117922741152294
48.06396440170375,0.03029338422125688
48.126793113339964,0.05510735545074568
48.18962182497618,0.04828463002540974
48.25245053661239,0.05494895705883381
48.31527924824861,0.022478839166810826
48.37810795988482,0.034427002153715774
48.44093667152104,0.03343151861046535
48.50376538315725,0.06569900148297297
48.566594094793466,0.05768892375373045
48.62942280642968,0.03189500574648273
48.692251518065895,0.06099903543156029
48.75508022970211,0.07324025697190861
48.817908941338324,0.017877343159431396
48.88073765297454,0.03568046865385159
48.94356636461075,0.0646536792022128
49.00639507624697,0.1073970491905732
49.06922378788318,0.08225627410011527
49.132052499519396,0.08895180938891935
49.19488121115561,0.07647812636229098
49.257709922791825,0.06454382902943187
49.32053863442803,0.037328551437812885
49.38336734606425,0.02422723813593679
49.44619605770046,0.014540859254168974
49.509024769336676,0.045300238331961826
49.57185348097289,0.011278066389190022
49.634682192609105,0.033136355674385075
49.69751090424532,0.06706829302832813
49.760339615881534,0.0957096188804811
49.82316832751775,0.0487273931729095
49.88599703915396,0.05925733677686168
49.94882575079018,0.11265269479236587
50.011654462426385,0.03269074848593646
50.0744831740626,0.10261758197048375
50.137311885698814,0.08461685066897222
50.20014059733503,0.022552123076294422
50.26296930897124,0.05177918547300562
50.325798020607465,0.02446197368082972
50.38862673224367,0.0779895983635754
50.45145544387989,0.048723186766414246
50.5142841555161,0.025997848429768277
50.577112867152316,0.044973862761750485
50.63994157878853,0.06069605160213596
50.702770290424745,0.007613800186897666
50.76559900206096,0.07121546455106337
50.828427713697174,0.01799664165819612
50.89125642533339,0.044754811494947366
50.9540851369696,0.061673419797997724
51.01691384860582,0.12091983276167619
51.07974256024203,0.056054328460599524
51.14257127187824,0.05061923310592989
51.20539998351446,0.03479726755238757
51.26822869515067,0.07020402087841222
51.33105740678689,0.1176474545491223
51.3938861184231,0.09193199007062355
