time,disturbance,avg_freq_dev
27.859999999999495,80,-0.23027884207570537
27.879999999999495,80,-0.22977689460253004
27.899999999999494,80,-0.2292759017060675
27.919999999999494,80,-0.22877586520097282
27.939999999999493,80,-0.22827678668315343
27.959999999999493,80,-0.22777866755531306
27.979999999999492,80,-0.2272815090527871
27.999999999999492,80,-0.22678531226938503
28.01999999999949,80,-0.22629007818304103
28.03999999999949,80,-0.22579580768108087
28.05999999999949,80,-0.225302501584828
28.07999999999949,80,-0.22481016067339255
28.09999999999949,80,-0.22431878570640862
28.11999999999949,80,-0.22382837744559936
28.13999999999949,80,-0.22333893667487814
28.15999999999949,80,-0.22285046421902166
28.179999999999488,80,-0.22236296096048846
28.199999999999488,80,-0.22187642785461037
28.219999999999487,80,-0.22139086594273039
28.239999999999487,80,-0.2209062763634222
28.259999999999486,80,-0.22042266036157798
28.279999999999486,80,-0.2199400192954002
28.299999999999486,80,-0.21945835464129715
28.319999999999485,80,-0.21897766799649787
28.339999999999485,80,-0.2184979610796418
28.359999999999484,80,-0.21801923572920145
28.379999999999484,80,-0.21754149389981592
28.399999999999483,80,-0.21706473765664924
28.419999999999483,80,-0.216588969167816
28.439999999999483,80,-0.21611419069503057
28.459999999999482,80,-0.2156404045824445
28.47999999999948,80,-0.21516761324404143
28.49999999999948,80,-0.21469581914954716
28.51999999999948,80,-0.2142250248089752
28.53999999999948,80,-0.21375523275620623
28.55999999999948,80,-0.21328644553151577
28.57999999999948,80,-0.21281866566335594
28.59999999999948,80,-0.21235189564955448
28.61999999999948,80,-0.21188613793816558
28.63999999999948,80,-0.21142139490798684
28.659999999999478,80,-0.21095766884919698
28.679999999999477,80,-0.21049496194403616
28.699999999999477,80,-0.21003327624791268
28.719999999999477,80,-0.20957261367098567
28.739999999999476,80,-0.20911297596049394
28.759999999999476,80,-0.20865436468386633
28.779999999999475,80,-0.2081967812129335
28.799999999999475,80,-0.20774022670924808
28.819999999999474,80,-0.20728470211072647
28.839999999999474,80,-0.20683020811969755
28.859999999999474,80,-0.20637674519245763
28.879999999999473,80,-0.2059243135304598
28.899999999999473,80,-0.205472913073244
28.919999999999472,80,-0.2050225434930084
28.939999999999472,80,-0.20457320419109948
28.95999999999947,80,-0.20412489429631364
28.97999999999947,80,-0.2036776126649471
28.99999999999947,80,-0.2032313578828706
29.01999999999947,80,-0.2027861282692669
29.03999999999947,80,-0.20234192188223687
29.05999999999947,80,-0.20189873652616086
29.07999999999947,80,-0.20145656976070825
29.09999999999947,80,-0.2010154189114317
29.119999999999468,80,-0.20057528108189615
29.139999999999468,80,-0.20013615316722166
29.159999999999467,80,-0.1996980318688486
29.179999999999467,80,-0.19926091371050347
29.199999999999466,80,-0.19882479505518802
29.219999999999466,80,-0.19838967212301384
29.239999999999466,80,-0.1979555410098186
29.259999999999465,80,-0.19752239770622282
29.279999999999465,80,-0.19709023811728343
29.299999999999464,80,-0.19665905808226114
29.319999999999464,80,-0.19622885339448715
29.339999999999463,80,-0.19579961982120864
29.359999999999463,80,-0.19537135312316423
29.379999999999463,80,-0.19494404907378993
29.399999999999462,80,-0.1945177034778709
29.41999999999946,80,-0.19409231218951106
29.43999999999946,80,-0.19366787112929984
29.45999999999946,80,-0.1932443763004983
29.47999999999946,80,-0.1928218238042021
29.49999999999946,80,-0.19240020985331796
29.51999999999946,80,-0.19197953078523966
29.53999999999946,80,-0.19155978307319543
29.55999999999946,80,-0.19114096333619557
29.57999999999946,80,-0.19072306834743102
29.599999999999458,80,-0.19030609504120832
29.619999999999457,80,-0.18989004051830705
29.639999999999457,80,-0.1894749020497244
29.659999999999457,80,-0.1890606770789205
29.679999999999456,80,-0.18864736322243658
29.699999999999456,80,-0.18823495826894998
29.719999999999455,80,-0.18782346017696483
29.739999999999455,80,-0.18741286707085436
29.759999999999454,80,-0.18700317723568105
29.779999999999454,80,-0.186594389110617
29.799999999999454,80,-0.18618650128115632
29.819999999999453,80,-0.1857795124702335
29.839999999999453,80,-0.18537342152819036
29.859999999999452,80,-0.18496822742202568
29.879999999999452,80,-0.18456392922362852
29.89999999999945,80,-0.184160526097493
29.91999999999945,80,-0.18375801728782903
29.93999999999945,80,-0.1833564021052254
29.95999999999945,80,-0.18295567991307848
29.97999999999945,80,-0.18255585011389996
29.99999999999945,80,-0.18215691213548268
30.01999999999945,80,-0.18175886541736475
