w_Gen1,mag_Gen1,w_k2a_Gen1,mag_k2a_Gen1,w_Gen2,mag_Gen2,w_k2a_Gen2,mag_k2a_Gen2,w_Gen3,mag_Gen3,w_k2a_Gen3,mag_k2a_Gen3,w_Gen4,mag_Gen4,w_k2a_Gen4,mag_k2a_Gen4
0.0001715808985610005,0.7883098373380136,0.0001715808985610005,0.9025362242256504,0.0001715808985610005,0.7883098373380136,0.0001715808985610005,0.9025362242256504,0.0001715808985610005,0.7883098414967386,0.0001715808985610005,0.9025362250598145,0.0001715808985610005,0.7883098373380136,0.0001715808985610005,0.9025362242256504
0.0001780332016430114,0.7883122421945755,0.0001780332016430114,0.9025389998796189,0.0001780332016430114,0.7883122421945755,0.0001780332016430114,0.9025389998796189,0.0001780332016430114,0.7883122466719736,0.0001780332016430114,0.9025390007777032,0.0001780332016430114,0.7883122421945755,0.0001780332016430114,0.9025389998796189
0.00018472814370996341,0.7883148313214974,0.00018472814370996341,0.9025419882161844,0.00018472814370996341,0.7883148313214974,0.00018472814370996341,0.9025419882161844,0.00018472814370996341,0.78831483614199,0.00018472814370996341,0.9025419891830876,0.00018472814370996341,0.7883148313214974,0.00018472814370996341,0.9025419882161844
0.0001916748492056815,0.7883176188383783,0.0001916748492056815,0.9025452055320388,0.0001916748492056815,0.7883176188383783,0.0001916748492056815,0.9025452055320388,0.0001916748492056815,0.7883176240282558,0.0001916748492056815,0.9025452065730346,0.0001916748492056815,0.7883176188383783,0.0001916748492056815,0.9025452055320388
0.00019888278569888098,0.7883206199467214,0.00019888278569888098,0.9025486693726047,0.00019888278569888098,0.7883206199467214,0.00019888278569888098,0.9025486693726047,0.00019888278569888098,0.7883206255342916,0.00019888278569888098,0.9025486704933722,0.00019888278569888098,0.7883206199467214,0.00019888278569888098,0.9025486693726047
0.00020636177678638588,0.7883238510128415,0.00020636177678638588,0.9025523986277209,0.00020636177678638588,0.7883238510128415,0.00020636177678638588,0.9025523986277209,0.00020636177678638588,0.7883238570285811,0.00020636177678638588,0.9025523998343712,0.00020636177678638588,0.7883238510128415,0.00020636177678638588,0.9025523986277209
0.00021412201548157294,0.7883273296571147,0.00021412201548157294,0.9025564136346557,0.00021412201548157294,0.7883273296571147,0.00021412201548157294,0.9025564136346557,0.00021412201548157294,0.7883273361338363,0.00021412201548157294,0.9025564149337723,0.00021412201548157294,0.7883273296571147,0.00021412201548157294,0.9025564136346557
0.00022217407810628823,0.7883310748500727,0.00022217407810628823,0.9025607362890208,0.00022217407810628823,0.7883310748500727,0.00022217407810628823,0.9025607362890208,0.00022217407810628823,0.7883310818231036,0.00022217407810628823,0.9025607376876906,0.00022217407810628823,0.7883310748500727,0.00022217407810628823,0.9025607362890208
0.00023052893870517061,0.7883351070158582,0.00023052893870517061,0.90256539016418,0.00023052893870517061,0.7883351070158582,0.00023052893870517061,0.90256539016418,0.00023052893870517061,0.7883351145232318,0.00023052893870517061,0.9025653916700309,0.00023052893870517061,0.7883351070158582,0.00023052893870517061,0.90256539016418
0.00023919798400202374,0.7883394481436052,0.00023919798400202374,0.9025704006398071,0.00023919798400202374,0.7883394481436052,0.00023919798400202374,0.9025704006398071,0.00023919798400202374,0.7883394562262732,0.00023919798400202374,0.9025704022610539,0.00023919798400202374,0.7883394481436052,0.00023919798400202374,0.9025704006398071
0.00024819302891862527,0.7883441219073635,0.00024819302891862527,0.9025757950402957,0.00024819302891862527,0.7883441219073635,0.00024819302891862527,0.9025757950402957,0.00024819302891862527,0.7883441306094141,0.00024819302891862527,0.9025757967857825,0.00024819302891862527,0.7883441219073635,0.00024819302891862527,0.9025757950402957
0.00025752633267711985,0.7883491537951987,0.00025752633267711985,0.9025816027837787,0.00025752633267711985,0.7883491537951987,0.00025752633267711985,0.9025816027837787,0.00025752633267711985,0.7883491631641009,0.00025752633267711985,0.9025816046630272,0.00025752633267711985,0.7883491537951987,0.00025752633267711985,0.9025816027837787
0.00026721061550794326,0.7883545712481984,0.00026721061550794326,0.9025878555425595,0.00026721061550794326,0.7883545712481984,0.00026721061550794326,0.9025878555425595,0.00026721061550794326,0.788354581335059,0.00026721061550794326,0.9025878575658213,0.00026721061550794326,0.7883545712481984,0.00026721061550794326,0.9025878555425595
0.0002772590759860481,0.788360403810119,0.0002772590759860481,0.9025945874158461,0.0002772590759860481,0.788360403810119,0.0002772590759860481,0.9025945874158461,0.0002772590759860481,0.7883604146699625,0.0002772590759860481,0.9025945895941594,0.0002772590759860481,0.788360403810119,0.0002772590759860481,0.9025945874158461
0.00028768540901905916,0.7883666832885051,0.00028768540901905916,0.9026018351157128,0.00028768540901905916,0.7883666832885051,0.00028768540901905916,0.9026018351157128,0.00028768540901905916,0.7883666949805741,0.00028768540901905916,0.9026018374609607,0.00028768540901905916,0.7883666832885051,0.00028768540901905916,0.9026018351157128
0.00029850382451187293,0.7883734439281554,0.00029850382451187293,0.9026096381673173,0.00029850382451187293,0.7883734439281554,0.00029850382451187293,0.9026096381673173,0.00029850382451187293,0.7883734565162351,0.00029850382451187293,0.9026096406922957,0.00029850382451187293,0.7883734439281554,0.00029850382451187293,0.9026096381673173
0.0003097290667331407,0.7883807225978788,0.0003097290667331407,0.9026180391244581,0.0003097290667331407,0.7883807225978788,0.0003097290667331407,0.9026180391244581,0.0003097290667331407,0.7883807361506433,0.0003097290667331407,0.9026180418429429,0.0003097290667331407,0.7883807225978788,0.0003097290667331407,0.9026180391244581
0.00032137643441002754,0.7883885589915628,0.00032137643441002754,0.9026270838016556,0.00032137643441002754,0.7883885589915628,0.00032137643441002754,0.9026270838016556,0.00032137643441002754,0.7883885735829512,0.00032137643441002754,0.902627086728478,0.00032137643441002754,0.7883885589915628,0.00032137643441002754,0.9026270838016556
0.00033346180157863627,0.7883969958446448,0.00033346180157863627,0.9026368215240038,0.00033346180157863627,0.7883969958446448,0.00033346180157863627,0.9026368215240038,0.00033346180157863627,0.7883970115542659,0.00033346180157863627,0.9026368246751341,0.00033346180157863627,0.7883969958446448,0.00033346180157863627,0.9026368215240038
0.0003460016392185109,0.7884060791671808,0.0003460016392185109,0.9026473053961872,0.0003460016392185109,0.7884060791671808,0.0003460016392185109,0.9026473053961872,0.0003460016392185109,0.788406096080746,0.0003460016392185109,0.9026473087888202,0.0003460016392185109,0.7884060791671808,0.0003460016392185109,0.9026473053961872
0.00035901303770070685,0.7884158584947615,0.00035901303770070685,0.9026585925920987,0.00035901303770070685,0.7884158584947615,0.00035901303770070685,0.9026585925920987,0.00035901303770070685,0.7884158767045555,0.00035901303770070685,0.9026585962447461,0.00035901303770070685,0.7884158584947615,0.00035901303770070685,0.9026585925920987
0.00037251373008002095,0.7884263871586681,0.00037251373008002095,0.9026707446666563,0.00037251373008002095,0.7884263871586681,0.00037251373008002095,0.9026707446666563,0.00037251373008002095,0.7884264067640522,0.00037251373008002095,0.9026707485992512,0.00037251373008002095,0.7884263871586681,0.00037251373008002095,0.9026707446666563
0.00038652211626312617,0.7884377225767203,0.00038652211626312617,0.9026838278915169,0.00038652211626312617,0.7884377225767203,0.00038652211626312617,0.9026838278915169,0.00038652211626312617,0.7884377436846739,0.00038652211626312617,0.9026838321255205,0.00038652211626312617,0.7884377225767203,0.00038652211626312617,0.9026838278915169
0.0004010572880855496,0.7884499265664167,0.0004010572880855496,0.9026979136165139,0.0004010572880855496,0.7884499265664167,0.0004010572880855496,0.9026979136165139,0.0004010572880855496,0.788449949292125,0.0004010572880855496,0.9026979181750336,0.0004010572880855496,0.7884499265664167,0.0004010572880855496,0.9026979136165139
0.0004161390553316707,0.7884630656820714,0.0004161390553316707,0.9027130786587944,0.0004161390553316707,0.7884630656820714,0.0004161390553316707,0.9027130786587944,0.0004161390553316707,0.7884630901495542,0.0004161390553316707,0.9027130835667111,0.0004161390553316707,0.7884630656820714,0.0004161390553316707,0.9027130786587944
0.00043178797273320214,0.7884772115777839,0.00043178797273320214,0.9027294057217808,0.00043178797273320214,0.7884772115777839,0.00043178797273320214,0.9027294057217808,0.00043178797273320214,0.7884772379205713,0.00043178797273320214,0.9027294110058819,0.00043178797273320214,0.7884772115777839,0.00043178797273320214,0.9027294057217808
0.00044802536798294897,0.788492441398223,0.00044802536798294897,0.9027469838462335,0.00044802536798294897,0.788492441398223,0.00044802536798294897,0.9027469838462335,0.00044802536798294897,0.7884924697600886,0.00044802536798294897,0.9027469895353644,0.00044802536798294897,0.788492441398223,0.00044802536798294897,0.9027469838462335
0.0004648733708020257,0.7885088381993607,0.0004648733708020257,0.9027659088958893,0.0004648733708020257,0.7885088381993607,0.0004648733708020257,0.9027659088958893,0.0004648733708020257,0.7885088687351075,0.0004648733708020257,0.9027659150211055,0.0004648733708020257,0.7885088381993607,0.0004648733708020257,0.9027659088958893
0.00048235494310014675,0.7885264914014428,0.00048235494310014675,0.9027862840803093,0.00048235494310014675,0.7885264914014428,0.00048235494310014675,0.9027862840803093,0.00048235494310014675,0.7885265242777514,0.00048235494310014675,0.902786290675052,0.00048235494310014675,0.7885264914014428,0.00048235494310014675,0.9027862840803093
0.0005004939102700954,0.7885454972766777,0.0005004939102700954,0.9028082205178065,0.0005004939102700954,0.7885454972766777,0.0005004939102700954,0.9028082205178065,0.0005004939102700954,0.7885455326730153,0.0005004939102700954,0.9028082276180818,0.0005004939102700954,0.7885454972766777,0.0005004939102700954,0.9028082205178065
0.0005193149936590213,0.7885659594742951,0.0005193149936590213,0.9028318378415078,0.0005193149936590213,0.7885659594742951,0.0005193149936590213,0.9028318378415078,0.0005193149936590213,0.7885659975839022,0.0005193149936590213,0.9028318454860871,0.0005193149936590213,0.7885659594742951,0.0005193149936590213,0.9028318378415078
0.0005388438442608224,0.7885879895858398,0.0005388438442608224,0.9028572648518715,0.0005388438442608224,0.7885879895858398,0.0005388438442608224,0.9028572648518715,0.0005388438442608224,0.788588030616787,0.0005388438442608224,0.9028572730825005,0.0005388438442608224,0.7885879895858398,0.0005388438442608224,0.9028572648518715
0.0005591070776755293,0.7886117077537935,0.0005591070776755293,0.9028846402192108,0.0005591070776755293,0.7886117077537935,0.0005591070776755293,0.9028846402192108,0.0005591070776755293,0.7886117519301198,0.0005591070776755293,0.902884649080842,0.0005591070776755293,0.7886117077537935,0.0005591070776755293,0.9028846402192108
0.0005801323103833379,0.7886372433268329,0.0005801323103833379,0.9029141132400632,0.0005801323103833379,0.7886372433268329,0.0005801323103833379,0.9029141132400632,0.0005801323103833379,0.7886372908897757,0.0005801323103833379,0.9029141227811001,0.0005801323103833379,0.7886372433268329,0.0005801323103833379,0.9029141132400632
0.0006019481973827274,0.7886647355653069,0.0006019481973827274,0.9029458446515312,0.0006019481973827274,0.7886647355653069,0.0006019481973827274,0.9029458446515312,0.0006019481973827274,0.7886647867746249,0.0006019481973827274,0.9029458549240952,0.0006019481973827274,0.7886647355653069,0.0006019481973827274,0.9029458446515312
0.0006245844712439618,0.78869433440078,0.0006245844712439618,0.902980007508043,0.0006245844712439618,0.78869433440078,0.0006245844712439618,0.902980007508043,0.0006245844712439618,0.7886943895361755,0.0006245844712439618,0.9029800185682584,0.0006245844712439618,0.78869433440078,0.0006245844712439618,0.902980007508043
0.0006480719826311971,0.7887262012537872,0.0006480719826311971,0.9030167881253085,0.0006480719826311971,0.7887262012537872,0.0006480719826311971,0.9030167881253085,0.0006480719826311971,0.7887262606164438,0.0006480719826311971,0.9030168000336123,0.0006480719826311971,0.7887262012537872,0.0006480719826311971,0.9030167881253085
0.0006724427423484249,0.7887605099142553,0.0006724427423484249,0.903056387096636,0.0006724427423484249,0.7887605099142553,0.0006724427423484249,0.903056387096636,0.0006724427423484249,0.788760573828492,0.0006724427423484249,0.903056399918109,0.0006724427423484249,0.7887605099142553,0.0006724427423484249,0.903056387096636
0.0006977299649665538,0.7887974474894144,0.0006977299649665538,0.9030990203871516,0.0006977299649665538,0.7887974474894144,0.0006977299649665538,0.9030990203871516,0.0006977299649665538,0.7887975163044616,0.0006977299649665538,0.9030990341918762,0.0006977299649665538,0.7887974474894144,0.0006977299649665538,0.9030990203871516
0.0007239681140910877,0.7888372154243404,0.0007239681140910877,0.9031449205118894,0.0007239681140910877,0.7888372154243404,0.0007239681140910877,0.9031449205118894,0.0007239681140910877,0.7888372895162669,0.0007239681140910877,0.9031449353753371,0.0007239681140910877,0.7888372154243404,0.0007239681140910877,0.9031449205118894
0.0007511929493320969,0.7888800306007342,0.0007511929493320969,0.9031943378041988,0.0007511929493320969,0.7888800306007342,0.0007511929493320969,0.9031943378041988,0.0007511929493320969,0.7888801103745097,0.0007511929493320969,0.9031943538076438,0.0007511929493320969,0.7888800306007342,0.0007511929493320969,0.9031943378041988
0.0007794415750404951,0.7889261265199053,0.0007794415750404951,0.9032475417813822,0.0007794415750404951,0.7889261265199053,0.0007794415750404951,0.9032475417813822,0.0007794415750404951,0.7889262124116314,0.0007794415750404951,0.9032475590123509,0.0007794415750404951,0.7889261265199053,0.0007794415750404951,0.9032475417813822
0.0008087524908770458,0.7889757545764293,0.0008087524908770458,0.9033048226150235,0.0008087524908770458,0.7889757545764293,0.0008087524908770458,0.9033048226150235,0.0008087524908770458,0.7889758470557405,0.0008087524908770458,0.9033048411677758,0.0008087524908770458,0.7889757545764293,0.0008087524908770458,0.9033048226150235
0.0008391656442830162,0.7890291854294355,0.0008391656442830162,0.903366492714044,0.0008391656442830162,0.7890291854294355,0.0008391656442830162,0.903366492714044,0.0008391656442830162,0.7890292850020872,0.0008391656442830162,0.9033665126900968,0.0008391656442830162,0.7890291854294355,0.0008391656442830162,0.903366492714044
0.0008707224849239922,0.7890867104789945,0.0008707224849239922,0.9034328884291272,0.0008707224849239922,0.7890867104789945,0.0008707224849239922,0.9034328884291272,0.0008707224849239922,0.789086817689652,0.0008707224849239922,0.9034329099378104,0.0008707224849239922,0.7890867104789945,0.0008707224849239922,0.9034328884291272
0.0009034660211810525,0.7891486434556849,0.0009034660211810525,0.9035043718878176,0.0009034660211810525,0.7891486434556849,0.0009034660211810525,0.9035043718878176,0.0009034660211810525,0.7891487588909305,0.0009034660211810525,0.9035043950468835,0.0009034660211810525,0.7891486434556849,0.0009034660211810525,0.9035043718878176
0.0009374408787662991,0.7892153221319984,0.0009374408787662991,0.9035813329703363,0.0009374408787662991,0.7892153221319984,0.0009374408787662991,0.9035813329703363,0.0009374408787662991,0.7892154464235713,0.0009374408787662991,0.9035813579066111,0.0009374408787662991,0.7892153221319984,0.0009374408787662991,0.9035813329703363
0.0009726933615426169,0.7892871101649415,0.0009726933615426169,0.9036641914368926,0.0009726933615426169,0.7892871101649415,0.0009726933615426169,0.9036641914368926,0.0009726933615426169,0.7892872439932326,0.0009726933615426169,0.9036642182869764,0.0009726933615426169,0.7892871101649415,0.0009726933615426169,0.9036641914368926
0.0010092715146305707,0.78936439907989,0.0010092715146305707,0.903753399218125,0.0010092715146305707,0.78936439907989,0.0010092715146305707,0.903753399218125,0.0010092715146305707,0.7893645431777072,0.0010092715146305707,0.9037534281291534,0.0010092715146305707,0.78936439907989,0.0010092715146305707,0.903753399218125
0.0010472251898884343,0.7894476104065273,0.0010472251898884343,0.9038494428811936,0.0010472251898884343,0.7894476104065273,0.0010472251898884343,0.9038494428811936,0.0010472251898884343,0.7894477655631585,0.0010472251898884343,0.9038494740116548,0.0010472251898884343,0.7894476104065273,0.0010472251898884343,0.9038494428811936
0.001086606113854597,0.7895371979785343,0.001086606113854597,0.9039528462850024,0.001086606113854597,0.7895371979785343,0.001086606113854597,0.9039528462850024,0.001086606113854597,0.7895373650441274,0.001086606113854597,0.9039528798056187,0.001086606113854597,0.7895371979785343,0.001086606113854597,0.9039528462850024
0.0011274679582449461,0.7896336504095962,0.0011274679582449461,0.9040641734390665,0.0011274679582449461,0.7896336504095962,0.0011274679582449461,0.9040641734390665,0.0011274679582449461,0.7896338302998821,0.0011274679582449461,0.9040642095337472,0.0011274679582449461,0.7896336504095962,0.0011274679582449461,0.9040641734390665
0.001169866413101307,0.7897374937592464,0.001169866413101307,0.9041840315816724,0.001169866413101307,0.7897374937592464,0.001169866413101307,0.9041840315816724,0.001169866413101307,0.7897376874606351,0.001169866413101307,0.9041840704485407,0.001169866413101307,0.7897374937592464,0.001169866413101307,0.9041840315816724
0.0012138592626906278,0.7898492944031118,0.0012138592626906278,0.9043130744941543,0.0012138592626906278,0.7898492944031118,0.0012138592626906278,0.9043130744941543,0.0012138592626906278,0.7898495029781902,0.0012138592626906278,0.9043131163466547,0.0012138592626906278,0.7898492944031118,0.0012138592626906278,0.9043130744941543
0.0012595064642583577,0.789969662123251,0.0012595064642583577,0.9044520060694303,0.0012595064642583577,0.789969662123251,0.0012595064642583577,0.9044520060694303,0.0012595064642583577,0.7899698867167129,0.0012595064642583577,0.9044520511375278,0.0012595064642583577,0.789969662123251,0.0012595064642583577,0.9044520060694303
0.0013068702297433464,0.7900992534354656,0.0013068702297433464,0.9046015841543305,0.0013068702297433464,0.7900992534354656,0.0013068702297433464,0.9046015841543305,0.0013068702297433464,0.7900994952805137,0.0013068702297433464,0.9046016326857996,0.0013068702297433464,0.7900992534354656,0.0013068702297433464,0.9046015841543305
0.0013560151105656334,0.7902387751717758,0.0013560151105656334,0.9047626246867416,0.0013560151105656334,0.7902387751717758,0.0013560151105656334,0.9047626246867416,0.0013560151105656334,0.79023903559703,0.0013560151105656334,0.9047626769485636,0.0013560151105656334,0.7902387751717758,0.0013560151105656334,0.9047626246867416
0.001407008085602685,0.7903889883376483,0.001407008085602685,0.9049360061502421,0.001407008085602685,0.7903889883376483,0.001407008085602685,0.9049360061502421,0.001407008085602685,0.7903892687746055,0.001407008085602685,0.9049360624301082,0.001407008085602685,0.7903889883376483,0.001407008085602685,0.9049360061502421
0.0014599186524739786,0.7905507122650658,0.0014599186524739786,0.9051226743706009,0.0014599186524739786,0.7905507122650658,0.0014599186524739786,0.9051226743706009,0.0014599186524739786,0.7905510142561496,0.0014599186524739786,0.9051227349785449,0.0014599186524739786,0.7905507122650658,0.0014599186524739786,0.9051226743706009
0.0015148189222583457,0.7907248290841441,0.0015148189222583457,0.9053236476804588,0.0015148189222583457,0.7907248290841441,0.0015148189222583457,0.9053236476804588,0.0015148189222583457,0.790725154291407,0.0015148189222583457,0.9053237129506146,0.0015148189222583457,0.7907248290841441,0.0015148189222583457,0.9053236476804588
0.0015717837177731627,0.7909122885377757,0.0015717837177731627,0.9055400224804773,0.0015717837177731627,0.7909122885377757,0.0015717837177731627,0.9055400224804773,0.0015717837177731627,0.7909126387522922,0.0015717837177731627,0.9055400927729742,0.0015717837177731627,0.7909122885377757,0.0015717837177731627,0.9055400224804773
0.0016308906755493327,0.7911141131656269,0.0016308906755493327,0.9057729792274544,0.0016308906755493327,0.7911141131656269,0.0016308906755493327,0.9057729792274544,0.0016308906755493327,0.7911144903176454,0.0016308906755493327,0.9057730549304822,0.0016308906755493327,0.7911141131656269,0.0016308906755493327,0.9057729792274544
0.0016922203516410374,0.7913314038858691,0.0016922203516410374,0.906023788882279,0.0016922203516410374,0.7913314038858691,0.0016922203516410374,0.906023788882279,0.0016922203516410374,0.7913318100557839,0.0016922203516410374,0.9060238704143062,0.0016922203516410374,0.7913314038858691,0.0016922203516410374,0.906023788882279
0.0017558563314144689,0.7915653460052023,0.0017558563314144689,0.9062938198530948,0.0017558563314144689,0.7915653460052023,0.0017558563314144689,0.9062938198530948,0.0017558563314144689,0.7915657834354166,0.0017558563314144689,0.9062939076652728,0.0017558563314144689,0.7915653460052023,0.0017558563314144689,0.9062938198530948
0.0018218853434651652,0.7918172156900766,0.0018218853434651652,0.9065845454718098,0.0018218853434651652,0.7918172156900766,0.0018218853434651652,0.9065845454718098,0.0018218853434651652,0.7918176867978283,0.0018218853434651652,0.9065846400505786,0.0018218853434651652,0.7918172156900766,0.0018218853434651652,0.9065845454718098
0.0018903973778192195,0.792088386934569,0.0018903973778192195,0.9068975520450299,0.0018903973778192195,0.792088386934569,0.0018903973778192195,0.9068975520450299,0.0018903973778192195,0.79208889432581,0.0018903973778192195,0.9068976539149354,0.0018903973778192195,0.792088386934569,0.0018903973778192195,0.9068975520450299
0.0019614858085794293,0.7923803390630887,0.0019614858085794293,0.9072345475236784,0.0019614858085794293,0.7923803390630887,0.0019614858085794293,0.9072345475236784,0.0019614858085794293,0.792380885547499,0.0019614858085794293,0.9072346572504268,0.0019614858085794293,0.7923803390630887,0.0019614858085794293,0.9072345475236784
0.002035247521183576,0.7926946648090485,0.002035247521183576,0.9075973708389922,0.002035247521183576,0.7926946648090485,0.002035247521183576,0.9075973708389922,0.002035247521183576,0.7926952534162929,0.002035247521183576,0.9075974890327555,0.002035247521183576,0.7926946648090485,0.002035247521183576,0.9075973708389922
0.0021117830444482423,0.7930330790137983,0.0021117830444482423,0.9079880019562788,0.0021117830444482423,0.7930330790137983,0.0021117830444482423,0.9079880019562788,0.0021117830444482423,0.7930337130111287,0.0021117830444482423,0.9079881292752824,0.0021117830444482423,0.7930330790137983,0.0021117830444482423,0.9079880019562788
0.0021911966875781475,0.7933974279935446,0.0021911966875781475,0.9084085727018254,0.0021911966875781475,0.7933974279935446,0.0021911966875781475,0.9084085727018254,0.0021911966875781475,0.793398110904874,0.0021911966875781475,0.9084087098562372,0.0021911966875781475,0.7933974279935446,0.0021911966875781475,0.9084085727018254
0.0022735966823277153,0.7937896996256789,0.0022735966823277153,0.9088613784226353,0.0022735966823277153,0.7937896996256789,0.0022735966823277153,0.9088613784226353,0.0022735966823277153,0.7937904352522505,0.0022735966823277153,0.9088615261787866,0.0022735966823277153,0.7937896996256789,0.0022735966823277153,0.9088613784226353
0.0023590953305086338,0.7942120342098895,0.0023590953305086338,0.9093488905433246,0.0023590953305086338,0.7942120342098895,0.0023590953305086338,0.9093488905433246,0.0023590953305086338,0.7942128266526958,0.0023590953305086338,0.9093490497282913,0.0023590953305086338,0.7942120342098895,0.0023590953305086338,0.9093488905433246
0.0024478091570444404,0.7946667361637471,0.0024478091570444404,0.909873770089525,0.0024478091570444404,0.7946667361637471,0.0024478091570444404,0.909873770089525,0.0024478091570444404,0.7946675898478426,0.0024478091570444404,0.9098739415961067,0.0024478091570444404,0.7946667361637471,0.0024478091570444404,0.909873770089525
0.002539859068780724,0.7951562866170429,0.002539859068780724,0.9104388822525235,0.002539859068780724,0.7951562866170429,0.002539859068780724,0.9104388822525235,0.002539859068780724,0.7951572063179502,0.002539859068780724,0.9104390670446547,0.002539859068780724,0.7951562866170429,0.002539859068780724,0.9104388822525235
0.002635370519267393,0.7956833569741772,0.002635370519267393,0.9110473120757465,0.002635370519267393,0.7956833569741772,0.002635370519267393,0.9110473120757465,0.002635370519267393,0.7956843478465481,0.002635370519267393,0.9110475111943837,0.002635370519267393,0.7956833569741772,0.002635370519267393,0.9110473120757465
0.00273447367973758,0.7962508235192379,0.00273447367973758,0.9117023813499556,0.00273447367973758,0.7962508235192379,0.00273447367973758,0.9117023813499556,0.00273447367973758,0.7962518911280172,0.00273447367973758,0.9117025959194819,0.00273447367973758,0.7962508235192379,0.00273447367973758,0.9117023813499556
0.0028373036165162116,0.7968617831442217,0.0028373036165162116,0.9124076668108625,0.0028373036165162116,0.7968617831442217,0.0028373036165162116,0.9124076668108625,0.0028373036165162116,0.7968629334985233,0.0028373036165162116,0.9124078980460678,0.0028373036165162116,0.7968617831442217,0.0028373036165162116,0.9124076668108625
0.0029440004751000335,0.7975195702871062,0.0029440004751000335,0.9131670197401958,0.0029440004751000335,0.7975195702871062,0.0029440004751000335,0.9131670197401958,0.0029440004751000335,0.7975208098770806,0.0029440004751000335,0.9131672689538846,0.0029440004751000335,0.7975195702871062,0.0029440004751000335,0.9131670197401958
0.003054709671159968,0.7982277751732098,0.003054709671159968,0.9139845870792093,0.003054709671159968,0.7982277751732098,0.003054709671159968,0.9139845870792093,0.003054709671159968,0.7982291110101827,0.003054709671159968,0.9139848556905009,0.003054709671159968,0.7982277751732098,0.003054709671159968,0.9139845870792093
0.003169582088726115,0.7989902634605658,0.003169582088726115,0.9148648341722001,0.003169582088726115,0.7989902634605658,0.003169582088726115,0.9148648341722001,0.003169582088726115,0.7989917031207847,0.003169582088726115,0.9148651237155889,0.003169582088726115,0.7989902634605658,0.003169582088726115,0.9148648341722001
0.00328877428582551,0.7998111973979001,0.00328877428582551,0.915812569266862,0.00328877428582551,0.7998111973979001,0.00328877428582551,0.915812569266862,0.00328877428582551,0.7998127490702298,0.00328877428582551,0.9158128814021245,0.00328877428582551,0.7998111973979001,0.00328877428582551,0.915812569266862
0.0034124487078528894,0.8006950586122497,0.0034124487078528894,0.9168329699083642,0.0034124487078528894,0.8006950586122497,0.0034124487078528894,0.9168329699083642,0.0034124487078528894,0.8006967311502385,0.0034124487078528894,0.916833306431389,0.0034124487078528894,0.8006950586122497,0.0034124487078528894,0.9168329699083642
0.00354077390896527,0.80164667265245,0.00354077390896527,0.9179316113748471,0.00354077390896527,0.80164667265245,0.00354077390896527,0.9179316113748471,0.00354077390896527,0.8016484756311936,0.00354077390896527,0.9179319742295011,0.00354077390896527,0.80164667265245,0.00354077390896527,0.9179316113748471
0.0036739247818020743,0.8026712354245634,0.0036739247818020743,0.9191144973138023,0.0036739247818020743,0.8026712354245634,0.0036739247818020743,0.9191144973138023,0.0036739247818020743,0.8026731792028833,0.0036739247818020743,0.9191148886049316,0.0036739247818020743,0.8026712354245634,0.0036739247818020743,0.9191144973138023
0.003812082795843888,0.8037743416660343,0.003812082795843888,0.920388092751474,0.003812082795843888,0.8037743416660343,0.003812082795843888,0.920388092751474,0.003812082795843888,0.8037764374545123,0.003812082795843888,0.9203885147591696,0.003812082795843888,0.8037743416660343,0.003812082795843888,0.920388092751474
0.003955436244734702,0.8049620156168352,0.003955436244734702,0.9217593596611829,0.003955436244734702,0.8049620156168352,0.003955436244734702,0.9217593596611829,0.003955436244734702,0.8049642755523432,0.003955436244734702,0.9217598148564556,0.003955436244734702,0.8049620156168352,0.003955436244734702,0.9217593596611829
0.004104180502904709,0.8062407440583793,0.004104180502904709,0.9232357952913615,0.004104180502904709,0.8062407440583793,0.004104180502904709,0.9232357952913615,0.004104180502904709,0.8062431812858026,0.004104180502904709,0.9232362863533752,0.004104180502904709,0.8062407440583793,0.004104180502904709,0.9232357952913615
0.004258518291843414,0.8076175119043982,0.004258518291843414,0.9248254734702295,0.004258518291843414,0.8076175119043982,0.004258518291843414,0.9248254734702295,0.004258518291843414,0.8076201406663345,0.004258518291843414,0.9248260033052775,0.004258518291843414,0.8076175119043982,0.004258518291843414,0.9248254734702295
0.004418659956385941,0.8090998405425536,0.004418659956385941,0.9265370891215218,0.004418659956385941,0.8090998405425536,0.004418659956385941,0.9265370891215218,0.004418659956385941,0.8091026762778829,0.004418659956385941,0.9265376608839501,0.004418659956385941,0.8090998405425536,0.004418659956385941,0.9265370891215218
0.004584823751389096,0.8106958291412933,0.004584823751389096,0.9283800062446638,0.004584823751389096,0.8106958291412933,0.004584823751389096,0.9283800062446638,0.004584823751389096,0.8106988885936176,0.004584823751389096,0.9283806233599664,0.004584823751389096,0.8106958291412933,0.004584823751389096,0.9283800062446638
0.004757236139187885,0.8124141991534783,0.004757236139187885,0.9303643096333784,0.004757236139187885,0.8124141991534783,0.004757236139187885,0.9303643096333784,0.004757236139187885,0.8124175004905543,0.004757236139187885,0.9303649758237227,0.004757236139187885,0.8124141991534783,0.004757236139187885,0.9303643096333784
0.004936132098237912,0.8142643422667325,0.004936132098237912,0.9325008606290289,0.004936132098237912,0.8142643422667325,0.004936132098237912,0.9325008606290289,0.004936132098237912,0.814267905212176,0.004936132098237912,0.9325015799415171,0.004936132098237912,0.8142643422667325,0.004936132098237912,0.9325008606290289
