time,freq,avg_freq,p_bus_7,p_bus_9
0.02,[50. 50. 50. 50.],49.99999999999961,967.0000000000001,1766.9999999999998
0.04,[49.99999882 49.99999848 49.99999948 49.99999933],49.999999026563245,967.0819544897994,1767.0000000000011
0.06,[49.99999427 49.99999273 49.99999743 49.99999669],49.9999952797055,967.2336835558762,1766.9999999999998
0.08,[49.99999106 49.99998884 49.99999582 49.99999472],49.99999261098253,966.9917735298895,1767.0000000000002
0.1,[49.99999106 49.99998902 49.99999569 49.99999464],49.999992604984975,967.0096501011802,1767.000000000001
0.12000000000000001,[49.99999019 49.99998811 49.99999516 49.99999407],49.99999187925974,967.0524136819577,1767.0
0.14,[49.99998651 49.99998367 49.99999335 49.99999186],49.99998884704306,967.203965160427,1766.9999999999995
0.16,[49.99998668 49.99998431 49.99999308 49.99999175],49.99998895320858,966.7886843716913,1766.9999999999995
0.18,[49.99999127 49.99999044 49.99999492 49.9999943 ],49.999992734385785,966.8942080527364,1767.0
0.19999999999999998,[49.99999568 49.99999631 49.99999667 49.99999673],49.99999634969059,966.8022844842561,1767.0000000000007
0.21999999999999997,[50.00000247 50.00000512 49.99999955 50.00000057],50.00000192860737,966.7283382022285,1767.0000000000018
0.23999999999999996,[50.00000386 50.00000686 50.00000017 50.0000014 ],50.000003071493055,967.1749801087661,1766.9999999999998
0.25999999999999995,[49.99999925 50.00000107 49.99999795 49.99999862],49.999999221982996,967.1488450163636,1767.0000000000018
0.27999999999999997,[49.99999201 49.99999194 49.99999451 49.99999428],49.99999318418839,967.359628484398,1766.999999999998
0.3,[49.99998783 49.99998694 49.99999222 49.99999154],49.999989632230545,966.9404988838427,1767.0000000000036
0.32,[49.99998697 49.99998602 49.99999155 49.99999082],49.99998883904047,967.1275019456616,1767.0000000000007
0.34,[49.99998266 49.99998078 49.99998927 49.99998808],49.99998519766813,967.1806025032752,1767.0000000000016
0.36000000000000004,[49.99997894 49.99997639 49.99998715 49.9999856 ],49.99998201736602,967.0891897827026,1767.0000000000007
0.38000000000000006,[49.99997306 49.99996926 49.99998405 49.99998189],49.99997706454194,967.3301578027014,1767.0
0.4000000000000001,[49.99996577 49.99996056 49.99998012 49.99997721],49.99997091556036,967.1907124838223,1767.0000000000014
0.4200000000000001,[49.99996317 49.99995798 49.99997818 49.99997519],49.99996862903623,967.0056159208159,1766.9999999999993
0.4400000000000001,[49.99996161 49.99995671 49.9999767  49.99997378],49.99996719847706,967.1187908760303,1767.0000000000027
0.46000000000000013,[49.9999608  49.99995651 49.99997541 49.99997271],49.999966356502085,966.9563271816064,1767.000000000001
0.48000000000000015,[49.99996434 49.99996186 49.99997604 49.99997413],49.99996909074848,966.817638743803,1767.0000000000007
0.5000000000000001,[49.99997141 49.99997163 49.99997827 49.99997759],49.99997472560373,966.711630434323,1767.0000000000007
0.5200000000000001,[49.9999776  49.9999801  49.99998019 49.99998061],49.99997962551974,966.8786738398876,1767.0000000000007
0.5400000000000001,[49.99998323 49.99998779 49.99998182 49.99998323],49.999984017013496,966.7538884952208,1766.9999999999993
0.5600000000000002,[49.99998729 49.99999326 49.99998287 49.99998499],49.99998709958512,966.98813562848,1767.0000000000014
0.5800000000000002,[49.99998435 49.99998972 49.99998077 49.99998266],49.99998437337341,967.2426751228157,1766.9999999999995
0.6000000000000002,[49.99997158 49.99997369 49.99997419 49.99997456],49.99997350636031,967.6739781268702,1767.0
0.6200000000000002,[49.99995077 49.99994769 49.99996371 49.99996159],49.999955939194265,967.8084040263278,1767.0000000000011
0.6400000000000002,[49.99992784 49.99991935 49.99995197 49.99994717],49.99993658101063,967.827036699439,1766.9999999999984
0.6600000000000003,[49.99990208 49.99988777 49.99993866 49.99993094],49.99991486033235,968.009753105301,1767.0000000000011
0.6800000000000003,[49.99987479 49.99985482 49.9999242  49.99991356],49.99989184185899,967.9391916183356,1767.0000000000011
0.7000000000000003,[49.99984976 49.99982531 49.99991032 49.99989725],49.999870659164166,967.8580365538849,1766.9999999999989
0.7200000000000003,[49.9998254  49.99979725 49.99989628 49.9998811 ],49.999850007139564,967.897096508682,1766.9999999999993
0.7400000000000003,[49.99980333 49.99977278 49.99988269 49.99986595],49.999831187780025,967.7063195260927,1767.0000000000005
0.7600000000000003,[49.99977989 49.99974712 49.99986802 49.99984976],49.99981119886543,967.997664315595,1767.0000000000016
0.7800000000000004,[49.99975433 49.9997196  49.99985164 49.99983189],49.999789364873955,967.8642642533138,1766.9999999999995
0.8000000000000004,[49.99973236 49.99969735 49.99983617 49.99981566],49.99977038471778,967.7598616045234,1767.0000000000005
0.8200000000000004,[49.99971746 49.9996848  49.99982314 49.99980306],49.99975711657768,967.3855196407642,1767.0000000000025
0.8400000000000004,[49.99971017 49.99968233 49.99981297 49.99979452],49.99974999734732,967.2433920933912,1767.000000000001
0.8600000000000004,[49.99970364 49.99968108 49.99980263 49.99978606],49.99974335249967,967.3461850902291,1766.999999999999
0.8800000000000004,[49.99969434 49.99967659 49.99979046 49.99977554],49.99973423123793,967.452568722805,1767.000000000002
0.9000000000000005,[49.99968115 49.99966734 49.99977591 49.99976225],49.999721664570636,967.6372129366925,1766.9999999999989
0.9200000000000005,[49.99966672 49.99965676 49.99976009 49.99974765],49.99970780769381,967.5626493543181,1766.9999999999995
0.9400000000000005,[49.9996507  49.99964419 49.99974298 49.99973162],49.99969236963902,967.7717518810367,1766.999999999999
0.9600000000000005,[49.99963249 49.99962893 49.99972419 49.99971369],49.999674824315065,967.7419232747067,1766.9999999999995
0.9800000000000005,[49.99961383 49.99961305 49.99970458 49.99969494],49.999656601355895,967.8307108063109,1766.9999999999995
1.0000000000000004,[49.99959633 49.9995986  49.99968485 49.99967625],49.99963900729358,967.6910533544409,1766.9999999999993
1.0200000000000005,[49.99957801 49.99958286 49.99966425 49.99965658],49.999620424306215,967.9157226923032,1767.0000000000016
1.0400000000000005,[49.99955803 49.99956487 49.99964226 49.9996353 ],49.99960011576532,967.8384356269445,1767.0000000000002
1.0600000000000005,[49.99953568 49.99954359 49.99961873 49.99961215],49.99957753636074,968.108877491497,1767.000000000001
1.0800000000000005,[49.99951015 49.99951813 49.9995931  49.99958649],49.99955196809424,968.0925219406136,1766.9999999999989
1.1000000000000005,[49.99948832 49.9994972  49.99956853 49.99956235],49.99952909761649,967.8842580737203,1766.9999999999989
1.1200000000000006,[49.99946715 49.99947675 49.99954384 49.99953813],49.999506466855784,968.0742611396462,1767.000000000002
1.1400000000000006,[49.9994362  49.99944358 49.99951429 49.99950774],49.99947545356747,968.5920276665584,1767.000000000001
1.1600000000000006,[49.99939504 49.9993975  49.99947941 49.99947074],49.99943567240117,968.8156030125067,1766.9999999999989
1.1800000000000006,[49.99935168 49.9993488  49.99944272 49.99943173],49.99939373373944,968.7776035052677,1767.0000000000007
