time,freq,avg_freq,p_bus_7,p_bus_9
0.02,[50. 50. 50. 50.],49.99999999999961,967.0000000000001,1766.9999999999998
0.04,[50.00000233 50.00000299 50.00000103 50.00000133],50.000001918568586,966.8384727640805,1766.9999999999993
0.06,[50.00000428 50.00000536 50.00000199 50.00000252],50.000003537241895,967.0248786111948,1767.0000000000014
0.08,[50.00000289 50.0000035  50.00000143 50.00000176],50.00000239552206,967.0708256844214,1767.0000000000005
0.1,[49.99999626 49.99999498 49.99999853 49.99999797],49.99999693513317,967.3886280243273,1767.000000000001
0.12000000000000001,[49.99998549 49.99998144 49.99999357 49.99999165],49.99998803668269,967.3612103092956,1767.0000000000036
0.14,[49.99997464 49.99996799 49.99998844 49.9999852 ],49.99997906560318,967.3958336371294,1766.9999999999995
0.16,[49.99996001 49.99994995 49.99998146 49.9999765 ],49.99996697910218,967.6246857376045,1767.000000000001
0.18,[49.99993838 49.99992339 49.99997107 49.99996359],49.99994910803061,967.8845665311569,1766.9999999999989
0.19999999999999998,[49.9999184  49.99989957 49.99996091 49.99995133],49.999932551070856,967.5165316659339,1767.0000000000005
0.21999999999999997,[49.99990538 49.99988499 49.9999536  49.99994297],49.999921734806705,967.4030914892886,1767.0000000000018
0.23999999999999996,[49.99989579 49.99987516 49.99994753 49.99993646],49.999913736562284,967.2806309521143,1767.0000000000011
0.25999999999999995,[49.99988854 49.99986865 49.99994223 49.99993117],49.999907645765454,967.2434464450139,1766.9999999999986
0.27999999999999997,[49.99987699 49.99985695 49.99993473 49.99992325],49.999897980557954,967.5822919204985,1767.000000000001
0.3,[49.99985837 49.99983678 49.99992355 49.99991091],49.999882399120295,967.742979037704,1766.9999999999995
0.32,[49.99983393 49.99980976 49.99990919 49.99989483],49.99986192813712,967.9959588907294,1767.000000000002
0.34,[49.99980082 49.99977237 49.99989026 49.9998733 ],49.999834188648364,968.3576391903205,1767.0000000000014
0.36000000000000004,[49.99976012 49.9997262  49.99986704 49.99984678],49.99980003343015,968.539846520177,1766.9999999999995
0.38000000000000006,[49.99971655 49.99967735 49.99984152 49.99981795],49.99976334291753,968.5755397215321,1767.0000000000023
0.4000000000000001,[49.99967154 49.99962768 49.99981434 49.99978764],49.99972529675784,968.6586811740709,1767.0000000000007
0.4200000000000001,[49.99962564 49.99957793 49.9997856  49.99975608],49.99968631190851,968.6594975458569,1767.0000000000011
0.4400000000000001,[49.99958193 49.99953206 49.99975664 49.99972499],49.999648904498706,968.5308557583495,1767.0000000000018
0.46000000000000013,[49.99954004 49.99948947 49.99972727 49.99969416],49.99961273474993,968.5599481219713,1767.0000000000005
0.48000000000000015,[49.99949638 49.99944564 49.99969582 49.99966143],49.999574817601356,968.6825278692854,1767.0000000000011
0.5000000000000001,[49.99944894 49.99939801 49.99966126 49.99962553],49.99953343232356,968.8567004406137,1766.9999999999982
0.5200000000000001,[49.99940604 49.99935729 49.9996271  49.99959107],49.999495373628925,968.4077042725528,1767.0000000000002
0.5400000000000001,[49.99937152 49.99932793 49.99959532 49.99956046],49.99946380605679,968.3145321466367,1766.9999999999993
0.5600000000000002,[49.99934037 49.99930346 49.99956367 49.99953073],49.999434557811604,968.2161858148152,1767.000000000001
0.5800000000000002,[49.99931093 49.99928156 49.99953143 49.99950089],49.99940620164645,968.242768830025,1767.0000000000016
0.6000000000000002,[49.99928761 49.99926779 49.99950049 49.99947337],49.99938231513599,967.8431419595885,1767.000000000001
0.6200000000000002,[49.99926966 49.99926069 49.99947082 49.99944794],49.999362277629395,967.9209855897377,1766.9999999999984
0.6400000000000002,[49.9992499  49.99925104 49.99943918 49.99942033],49.99934011076738,968.0244724669989,1767.0000000000016
0.6600000000000003,[49.99922968 49.99924043 49.99940616 49.99939128],49.999316888222886,968.012071390593,1766.9999999999989
0.6800000000000003,[49.9992094  49.99922915 49.99937207 49.99936107],49.99929292144739,968.089261218836,1767.0000000000011
0.7000000000000003,[49.99918803 49.99921576 49.99933652 49.99932912],49.99926735641316,968.1488072301925,1767.0
0.7200000000000003,[49.99916636 49.99920112 49.99929993 49.99929591],49.999240830636,968.1723677165558,1767.0000000000027
0.7400000000000003,[49.9991439  49.99918449 49.99926222 49.99926125],49.99921296180711,968.2640251131437,1767.0000000000014
0.7600000000000003,[49.9991199  49.99916484 49.99922311 49.99922473],49.999183147081155,968.3383673318223,1766.9999999999995
0.7800000000000004,[49.99909318 49.9991406  49.99918219 49.99918576],49.999150432549115,968.510333319986,1767.0000000000007
0.8000000000000004,[49.9990635  49.99911154 49.99913936 49.9991442 ],49.99911465019939,968.599018390076,1767.0000000000002
0.8200000000000004,[49.99903545 49.99908353 49.99909676 49.99910279],49.999079633664685,968.448316130659,1767.0000000000011
0.8400000000000004,[49.99900864 49.99905594 49.99905443 49.9990615 ],49.99904512480742,968.5581809489855,1767.0000000000005
0.8600000000000004,[49.99898504 49.99903145 49.99901325 49.99902146],49.99901279704436,968.266468074352,1767.0000000000011
0.8800000000000004,[49.99896578 49.99901132 49.99897402 49.9989836 ],49.99898367869801,968.2888458355376,1767.000000000005
0.9000000000000005,[49.99894328 49.998986   49.99893343 49.99894363],49.998951584150326,968.5173950230437,1766.9999999999995
0.9200000000000005,[49.99891575 49.99895343 49.99889064 49.9989005 ],49.99891507909241,968.6606935187482,1767.0000000000027
0.9400000000000005,[49.99888798 49.99891992 49.99884781 49.99885705],49.99887819297153,968.5501879170887,1767.0000000000011
0.9600000000000005,[49.99886435 49.99889107 49.9988071  49.99881601],49.99884463113323,968.3811277349771,1767.0000000000002
0.9800000000000005,[49.99884314 49.99886472 49.99876791 49.99877658],49.99881308933216,968.379688323349,1766.9999999999995
1.0000000000000004,[49.99881925 49.99883449 49.99872805 49.99873591],49.998779426998205,968.5587826400858,1767.0000000000016
1.0200000000000005,[49.99879323 49.99880138 49.99868772 49.99869435],49.99874416858429,968.513303702942,1766.9999999999993
1.0400000000000005,[49.99877224 49.99877462 49.99865021 49.99865615],49.998713306794365,968.1876720008876,1767.0000000000018
1.0600000000000005,[49.99875787 49.99875616 49.99861651 49.99862249],49.99868825631484,968.0221159879328,1767.0000000000011
1.0800000000000005,[49.99874725 49.9987424  49.99858545 49.99859184],49.99866673608748,967.8877073633878,1767.0000000000027
