time,freq,avg_freq,p_bus_7,p_bus_9
0.02,[50. 50. 50. 50.],49.99999999999961,967.0000000000001,1766.9999999999998
0.04,[49.99999664 49.9999957  49.99999852 49.99999808],49.999997234795885,967.2328041092144,1766.9999999999989
0.06,[49.99998959 49.99998685 49.99999527 49.99999394],49.9999914129007,967.2578771677338,1766.999999999999
0.08,[49.99998031 49.9999753  49.99999091 49.99998846],49.99998374368787,967.389070990909,1766.9999999999975
0.1,[49.99997112 49.99996413 49.9999864  49.9999829 ],49.99997613540463,967.253832287361,1766.9999999999995
0.12000000000000001,[49.99996476 49.99995672 49.99998303 49.99997892],49.99997085692081,967.193795872742,1766.9999999999995
0.14,[49.99996132 49.9999532  49.99998085 49.99997657],49.99996798482513,967.0518941255772,1767.000000000002
0.16,[49.99995679 49.99994837 49.99997814 49.99997361],49.99996422998354,967.2683872155419,1766.9999999999989
0.18,[49.99994801 49.99993836 49.99997332 49.99996805],49.99995693495448,967.3505978165176,1767.0
0.19999999999999998,[49.99993991 49.99992952 49.99996854 49.99996272],49.99995017535747,967.2242664183649,1766.9999999999973
0.21999999999999997,[49.99993605 49.99992627 49.99996545 49.99995972],49.99994687546878,967.060063372716,1766.9999999999984
0.23999999999999996,[49.99993432 49.99992584 49.99996321 49.99995789],49.99994531506983,967.0781153640265,1766.9999999999989
0.25999999999999995,[49.99993346 49.99992662 49.99996118 49.99995644],49.99994442634738,967.0037357136235,1766.9999999999995
0.27999999999999997,[49.99993638 49.99993227 49.9999607  49.99995707],49.99994660182947,966.8201755376865,1766.999999999999
0.3,[49.99994107 49.99994007 49.99996098 49.99995868],49.99995019966978,966.883551565425,1766.9999999999989
0.32,[49.99994803 49.99995071 49.99996217 49.99996149],49.99995559900211,966.668088602084,1767.0000000000025
0.34,[49.99994987 49.9999545  49.99996119 49.99996139],49.99995673988525,967.2411855741279,1767.0000000000014
0.36000000000000004,[49.99994232 49.9999464  49.99995575 49.99995561],49.99995002046798,967.3301436540429,1766.9999999999984
0.38000000000000006,[49.99993071 49.99993313 49.9999483  49.99994728],49.999939854644005,967.5321815177608,1766.9999999999986
0.4000000000000001,[49.99991438 49.99991398 49.99993847 49.99993601],49.99992570880457,967.6666422881999,1766.9999999999973
0.4200000000000001,[49.99989718 49.99989392 49.99992792 49.99992396],49.99991074372292,967.603042001649,1767.0000000000011
0.4400000000000001,[49.99988087 49.99987512 49.99991749 49.99991222],49.99989642492427,967.614078597692,1767.0000000000011
0.46000000000000013,[49.99986863 49.99986174 49.99990856 49.99990259],49.99988537952002,967.3292810099919,1766.9999999999966
0.48000000000000015,[49.99986072 49.9998539  49.99990141 49.99989536],49.99987784694664,967.3194725803756,1767.000000000001
0.5000000000000001,[49.99985671 49.99985113 49.99989574 49.99989018],49.99987343855291,967.067133985306,1766.9999999999995
0.5200000000000001,[49.99985924 49.99985662 49.99989288 49.99988866],49.99987435111306,966.8717107394635,1767.0
0.5400000000000001,[49.99986744 49.99986917 49.9998925  49.99989035],49.99987986401051,966.6793682690441,1767.000000000003
