w_Gen1,mag_Gen1,w_k2a_Gen1,mag_k2a_Gen1,w_Gen2,mag_Gen2,w_k2a_Gen2,mag_k2a_Gen2,w_Gen3,mag_Gen3,w_k2a_Gen3,mag_k2a_Gen3,w_Gen4,mag_Gen4,w_k2a_Gen4,mag_k2a_Gen4
1.7397264323438025e-05,0.8878506489989915,1.7397264323438025e-05,0.9500002003441338,1.7397264323438025e-05,0.8878506489989915,1.7397264323438025e-05,0.9500002003441338,1.7397264323438025e-05,0.8878506490230678,1.7397264323438025e-05,0.950000200353336,1.7397264323438025e-05,0.8878506489989915,1.7397264323438025e-05,0.9500002003441338
1.80514887922111e-05,0.8878506629223132,1.80514887922111e-05,0.9500002156953365,1.80514887922111e-05,0.8878506629223132,1.80514887922111e-05,0.9500002156953365,1.80514887922111e-05,0.8878506629482347,1.80514887922111e-05,0.950000215705244,1.80514887922111e-05,0.8878506629223132,1.80514887922111e-05,0.9500002156953365
1.8730315385064383e-05,0.887850677912498,1.8730315385064383e-05,0.9500002322228126,1.8730315385064383e-05,0.887850677912498,1.8730315385064383e-05,0.9500002322228126,1.8730315385064383e-05,0.8878506779404055,1.8730315385064383e-05,0.9500002322334794,1.8730315385064383e-05,0.887850677912498,1.8730315385064383e-05,0.9500002322228126
1.943466926536022e-05,0.887850694051293,1.943466926536022e-05,0.9500002500166927,1.943466926536022e-05,0.887850694051293,1.943466926536022e-05,0.9500002500166927,1.943466926536022e-05,0.8878506940813391,1.943466926536022e-05,0.9500002500281766,1.943466926536022e-05,0.887850694051293,1.943466926536022e-05,0.9500002500166927
2.0165510387247484e-05,0.8878507114267099,2.0165510387247484e-05,0.9500002691740137,2.0165510387247484e-05,0.8878507114267099,2.0165510387247484e-05,0.9500002691740137,2.0165510387247484e-05,0.8878507114590579,2.0165510387247484e-05,0.9500002691863775,2.0165510387247484e-05,0.8878507114267099,2.0165510387247484e-05,0.9500002691740137
2.092383480396979e-05,0.887850730133503,2.092383480396979e-05,0.9500002897992483,2.092383480396979e-05,0.887850730133503,2.092383480396979e-05,0.9500002897992483,2.092383480396979e-05,0.8878507301683299,2.092383480396979e-05,0.9500002898125596,2.092383480396979e-05,0.887850730133503,2.092383480396979e-05,0.9500002897992483
2.1710676025372672e-05,0.8878507502736888,2.1710676025372672e-05,0.9500003120048742,2.1710676025372672e-05,0.8878507502736888,2.1710676025372672e-05,0.9500003120048742,2.1710676025372672e-05,0.8878507503111845,2.1710676025372672e-05,0.9500003120192055,2.1710676025372672e-05,0.8878507502736888,2.1710676025372672e-05,0.9500003120048742
2.2527106426459828e-05,0.8878507719570989,2.2527106426459828e-05,0.9500003359119874,2.2527106426459828e-05,0.8878507719570989,2.2527106426459828e-05,0.9500003359119874,2.2527106426459828e-05,0.8878507719974672,2.2527106426459828e-05,0.9500003359274166,2.2527106426459828e-05,0.8878507719570989,2.2527106426459828e-05,0.9500003359119874
2.3374238708918172e-05,0.887850795301982,2.3374238708918172e-05,0.9500003616509628,2.3374238708918172e-05,0.887850795301982,2.3374238708918172e-05,0.9500003616509628,2.3374238708918172e-05,0.8878507953454436,2.3374238708918172e-05,0.9500003616675743,2.3374238708918172e-05,0.887850795301982,2.3374238708918172e-05,0.9500003616509628
2.4253227417603554e-05,0.8878508204356472,2.4253227417603554e-05,0.9500003893621659,2.4253227417603554e-05,0.8878508204356472,2.4253227417603554e-05,0.9500003893621659,2.4253227417603554e-05,0.887850820482439,2.4253227417603554e-05,0.9500003893800499,2.4253227417603554e-05,0.8878508204356472,2.4253227417603554e-05,0.9500003893621659
2.516527051405389e-05,0.8878508474951575,2.516527051405389e-05,0.9500004191967155,2.516527051405389e-05,0.8878508474951575,2.516527051405389e-05,0.9500004191967155,2.516527051405389e-05,0.8878508475455349,2.516527051405389e-05,0.9500004192159704,2.516527051405389e-05,0.8878508474951575,2.516527051405389e-05,0.9500004191967155
2.6111611009174623e-05,0.88785087662808,2.6111611009174623e-05,0.9500004513173128,2.6111611009174623e-05,0.88785087662808,2.6111611009174623e-05,0.9500004513173128,2.6111611009174623e-05,0.8878508766823173,2.6111611009174623e-05,0.9500004513380427,2.6111611009174623e-05,0.88785087662808,2.6111611009174623e-05,0.9500004513173128
2.709353865732049e-05,0.8878509079932876,2.709353865732049e-05,0.9500004858991228,2.709353865732049e-05,0.8878509079932876,2.709353865732049e-05,0.9500004858991228,2.709353865732049e-05,0.887850908051681,2.709353865732049e-05,0.9500004859214414,2.709353865732049e-05,0.8878509079932876,2.709353865732049e-05,0.9500004858991228
2.811239171408461e-05,0.8878509417618271,2.811239171408461e-05,0.9500005231307349,2.811239171408461e-05,0.8878509417618271,2.811239171408461e-05,0.9500005231307349,2.811239171408461e-05,0.887850941824695,2.811239171408461e-05,0.9500005231547631,2.811239171408461e-05,0.8878509417618271,2.811239171408461e-05,0.9500005231307349
2.916955876018793e-05,0.887850978117852,2.916955876018793e-05,0.9500005632151871,2.916955876018793e-05,0.887850978117852,2.916955876018793e-05,0.9500005632151871,2.916955876018793e-05,0.887850978185537,2.916955876018793e-05,0.9500005632410563,2.916955876018793e-05,0.887850978117852,2.916955876018793e-05,0.9500005632151871
3.026648059395689e-05,0.8878510172596258,3.026648059395689e-05,0.9500006063710754,3.026648059395689e-05,0.8878510172596258,3.026648059395689e-05,0.9500006063710754,3.026648059395689e-05,0.8878510173324972,3.026648059395689e-05,0.9500006063989276,3.026648059395689e-05,0.8878510172596258,3.026648059395689e-05,0.9500006063710754
3.140465219496749e-05,0.8878510594006038,3.140465219496749e-05,0.950000652833747,3.140465219496749e-05,0.8878510594006038,3.140465219496749e-05,0.950000652833747,3.140465219496749e-05,0.8878510594790587,3.140465219496749e-05,0.950000652863733,3.140465219496749e-05,0.8878510594006038,3.140465219496749e-05,0.950000652833747
3.258562476153223e-05,0.8878511047705979,3.258562476153223e-05,0.95000070285658,3.258562476153223e-05,0.8878511047705979,3.258562476153223e-05,0.95000070285658,3.258562476153223e-05,0.8878511048550644,3.258562476153223e-05,0.950000702888864,3.258562476153223e-05,0.8878511047705979,3.258562476153223e-05,0.95000070285658
3.381100782480682e-05,0.8878511536170272,3.381100782480682e-05,0.950000756712369,3.381100782480682e-05,0.8878511536170272,3.381100782480682e-05,0.950000756712369,3.381100782480682e-05,0.8878511537079662,3.381100782480682e-05,0.9500007567471266,3.381100782480682e-05,0.8878511536170272,3.381100782480682e-05,0.950000756712369
3.5082471442397884e-05,0.8878512062062714,3.5082471442397884e-05,0.950000814694811,3.5082471442397884e-05,0.8878512062062714,3.5082471442397884e-05,0.950000814694811,3.5082471442397884e-05,0.8878512063041788,3.5082471442397884e-05,0.950000814732232,3.5082471442397884e-05,0.8878512062062714,3.5082471442397884e-05,0.950000814694811
3.640174847446138e-05,0.8878512628251204,3.640174847446138e-05,0.9500008771201066,3.640174847446138e-05,0.8878512628251204,3.640174847446138e-05,0.9500008771201066,3.640174847446138e-05,0.8878512629305294,3.640174847446138e-05,0.9500008771603944,3.640174847446138e-05,0.8878512628251204,3.640174847446138e-05,0.9500008771201066
3.7770636945393644e-05,0.8878513237823378,3.7770636945393644e-05,0.9500009443286846,3.7770636945393644e-05,0.8878513237823378,3.7770636945393644e-05,0.9500009443286846,3.7770636945393644e-05,0.8878513238958238,3.7770636945393644e-05,0.9500009443720598,3.7770636945393644e-05,0.8878513237823378,3.7770636945393644e-05,0.9500009443286846
3.919100249433402e-05,0.8878513894103472,3.919100249433402e-05,0.9500010166870607,3.919100249433402e-05,0.8878513894103472,3.919100249433402e-05,0.9500010166870607,3.919100249433402e-05,0.8878513895325295,3.919100249433402e-05,0.9500010167337595,3.919100249433402e-05,0.8878513894103472,3.919100249433402e-05,0.9500010166870607
4.066478091781854e-05,0.8878514600670441,4.066478091781854e-05,0.9500010945898325,4.066478091781854e-05,0.8878514600670441,4.066478091781854e-05,0.9500010945898325,4.066478091781854e-05,0.887851460198588,4.066478091781854e-05,0.9500010946401097,4.066478091781854e-05,0.8878514600670441,4.066478091781854e-05,0.9500010945898325
4.219398080805024e-05,0.8878515361377459,4.219398080805024e-05,0.9500011784618344,4.219398080805024e-05,0.8878515361377459,4.219398080805024e-05,0.9500011784618344,4.219398080805024e-05,0.8878515362793696,4.219398080805024e-05,0.9500011785159638,4.219398080805024e-05,0.8878515361377459,4.219398080805024e-05,0.9500011784618344
4.3780686290381665e-05,0.8878516180372962,4.3780686290381665e-05,0.9500012687604525,4.3780686290381665e-05,0.8878516180372962,4.3780686290381665e-05,0.9500012687604525,4.3780686290381665e-05,0.8878516181897712,4.3780686290381665e-05,0.9500012688187293,4.3780686290381665e-05,0.8878516180372962,4.3780686290381665e-05,0.9500012687604525
4.542705986374043e-05,0.8878517062123237,4.542705986374043e-05,0.9500013659781195,4.542705986374043e-05,0.8878517062123237,4.542705986374043e-05,0.9500013659781195,4.542705986374043e-05,0.8878517063764821,4.542705986374043e-05,0.9500013660408622,4.542705986374043e-05,0.8878517062123237,4.542705986374043e-05,0.9500013659781195
4.713534534786907e-05,0.8878518011436808,4.713534534786907e-05,0.9500014706450012,4.713534534786907e-05,0.8878518011436808,4.713534534786907e-05,0.9500014706450012,4.713534534786907e-05,0.887851801320418,4.713534534786907e-05,0.9500014707125514,4.713534534786907e-05,0.8878518011436808,4.713534534786907e-05,0.9500014706450012
4.89078709413959e-05,0.8878519033490644,4.89078709413959e-05,0.9500015833318854,4.89078709413959e-05,0.8878519033490644,4.89078709413959e-05,0.9500015833318854,4.89078709413959e-05,0.8878519035393437,4.89078709413959e-05,0.9500015834046117,4.89078709413959e-05,0.8878519033490644,4.89078709413959e-05,0.9500015833318854
5.074705239490466e-05,0.8878520133858387,5.074705239490466e-05,0.9500017046532976,5.074705239490466e-05,0.8878520133858387,5.074705239490466e-05,0.9500017046532976,5.074705239490466e-05,0.8878520135906982,5.074705239490466e-05,0.9500017047315961,5.074705239490466e-05,0.8878520133858387,5.074705239490466e-05,0.9500017046532976
5.265539630332755e-05,0.887852131854076,5.265539630332755e-05,0.9500018352708481,5.265539630332755e-05,0.887852131854076,5.265539630332755e-05,0.9500018352708481,5.265539630332755e-05,0.8878521320746328,5.265539630332755e-05,0.9500018353551466,5.265539630332755e-05,0.887852131854076,5.265539630332755e-05,0.9500018352708481
5.463550352214876e-05,0.8878522593998276,5.463550352214876e-05,0.9500019758968449,5.463550352214876e-05,0.8878522593998276,5.463550352214876e-05,0.9500019758968449,5.463550352214876e-05,0.8878522596372844,5.463550352214876e-05,0.9500019759876024,5.463550352214876e-05,0.8878522593998276,5.463550352214876e-05,0.9500019758968449
5.669007271207434e-05,0.8878523967186482,5.669007271207434e-05,0.9500021272981727,5.669007271207434e-05,0.8878523967186482,5.669007271207434e-05,0.9500021272981727,5.669007271207434e-05,0.8878523969742997,5.669007271207434e-05,0.9500021273958845,5.669007271207434e-05,0.8878523967186482,5.669007271207434e-05,0.9500021272981727
5.8821904016999556e-05,0.8878525445593879,5.8821904016999556e-05,0.9500022903004808,5.8821904016999556e-05,0.8878525445593879,5.8821904016999556e-05,0.9500022903004808,5.8821904016999556e-05,0.8878525448346286,5.8821904016999556e-05,0.9500022904056795,5.8821904016999556e-05,0.8878525445593879,5.8821904016999556e-05,0.9500022903004808
6.103390288028621e-05,0.8878527037282761,6.103390288028621e-05,0.9500024657926802,6.103390288028621e-05,0.8878527037282761,6.103390288028621e-05,0.9500024657926802,6.103390288028621e-05,0.887852704024607,6.103390288028621e-05,0.9500024659059397,6.103390288028621e-05,0.8878527037282761,6.103390288028621e-05,0.9500024657926802
6.332908400455115e-05,0.8878528750933193,6.332908400455115e-05,0.9500026547317945,6.332908400455115e-05,0.8878528750933193,6.332908400455115e-05,0.9500026547317945,6.332908400455115e-05,0.8878528754123567,6.332908400455115e-05,0.950002654853733,6.332908400455115e-05,0.8878528750933193,6.332908400455115e-05,0.9500026547317945
6.57105754603627e-05,0.8878530595890327,6.57105754603627e-05,0.9500028581481781,6.57105754603627e-05,0.8878530595890327,6.57105754603627e-05,0.9500028581481781,6.57105754603627e-05,0.887853059932516,6.57105754603627e-05,0.9500028582794602,6.57105754603627e-05,0.8878530595890327,6.57105754603627e-05,0.9500028581481781
6.818162294944479e-05,0.8878532582215378,6.818162294944479e-05,0.9500030771511344,6.818162294944479e-05,0.8878532582215378,6.818162294944479e-05,0.9500030771511344,6.818162294944479e-05,0.8878532585913403,6.818162294944479e-05,0.9500030772924754,6.818162294944479e-05,0.8878532582215378,6.818162294944479e-05,0.9500030771511344
7.074559422819878e-05,0.8878534720740477,7.074559422819878e-05,0.9500033129349642,7.074559422819878e-05,0.8878534720740477,7.074559422819878e-05,0.9500033129349642,7.074559422819878e-05,0.8878534724721862,7.074559422819878e-05,0.9500033130871356,7.074559422819878e-05,0.8878534720740477,7.074559422819878e-05,0.9500033129349642
7.340598369757212e-05,0.8878537023127754,7.340598369757212e-05,0.9500035667854819,7.340598369757212e-05,0.8878537023127754,7.340598369757212e-05,0.9500035667854819,7.340598369757212e-05,0.8878537027414213,7.340598369757212e-05,0.9500035669493133,7.340598369757212e-05,0.8878537023127754,7.340598369757212e-05,0.9500035667854819
7.616641716552892e-05,0.8878539501932932,7.616641716552892e-05,0.9500038400870231,7.616641716552892e-05,0.8878539501932932,7.616641716552892e-05,0.9500038400870231,7.616641716552892e-05,0.8878539506547839,7.616641716552892e-05,0.9500038402634079,7.616641716552892e-05,0.8878539501932932,7.616641716552892e-05,0.9500038400870231
7.903065678861348e-05,0.887854217067378,7.903065678861348e-05,0.9500041343299964,7.903065678861348e-05,0.887854217067378,7.903065678861348e-05,0.9500041343299964,7.903065678861348e-05,0.88785421756423,7.903065678861348e-05,0.9500041345198967,7.903065678861348e-05,0.887854217067378,7.903065678861348e-05,0.9500041343299964
8.200260619934131e-05,0.8878545043903845,8.200260619934131e-05,0.9500044511190108,8.200260619934131e-05,0.8878545043903845,8.200260619934131e-05,0.9500044511190108,8.200260619934131e-05,0.8878545049253077,8.200260619934131e-05,0.9500044513234621,8.200260619934131e-05,0.8878545043903845,8.200260619934131e-05,0.9500044511190108
8.508631582640582e-05,0.8878548137291812,8.508631582640582e-05,0.9500047921816239,8.508631582640582e-05,0.8878548137291812,8.508631582640582e-05,0.9500047921816239,8.508631582640582e-05,0.8878548143050929,8.508631582640582e-05,0.9500047924017412,8.508631582640582e-05,0.8878548137291812,8.508631582640582e-05,0.9500047921816239
8.82859884149515e-05,0.8878551467706942,8.82859884149515e-05,0.950005159377765,8.82859884149515e-05,0.8878551467706942,8.82859884149515e-05,0.950005159377765,8.82859884149515e-05,0.8878551473907349,8.82859884149515e-05,0.9500051596147485,8.82859884149515e-05,0.8878551467706942,8.82859884149515e-05,0.950005159377765
9.16059847544371e-05,0.8878555053311067,9.16059847544371e-05,0.9500055547098754,9.16059847544371e-05,0.8878555053311067,9.16059847544371e-05,0.9500055547098754,9.16059847544371e-05,0.8878555059986577,9.16059847544371e-05,0.9500055549650182,9.16059847544371e-05,0.8878555053311067,9.16059847544371e-05,0.9500055547098754
9.505082962189511e-05,0.8878558913657619,9.505082962189511e-05,0.9500059803338299,9.505082962189511e-05,0.8878558913657619,9.505082962189511e-05,0.9500059803338299,9.505082962189511e-05,0.8878558920844639,9.505082962189511e-05,0.950005980608523,9.505082962189511e-05,0.8878558913657619,9.505082962189511e-05,0.9500059803338299
9.862521794868784e-05,0.8878563069798265,9.862521794868784e-05,0.9500064385706924,9.862521794868784e-05,0.8878563069798265,9.862521794868784e-05,0.9500064385706924,9.862521794868784e-05,0.8878563077535988,9.862521794868784e-05,0.9500064388664334,9.862521794868784e-05,0.8878563069798265,9.862521794868784e-05,0.9500064385706924
0.00010233402121916423,0.8878567544397703,0.00010233402121916423,0.9500069319193706,0.00010233402121916423,0.8878567544397703,0.00010233402121916423,0.9500069319193706,0.00010233402121916423,0.8878567552728326,0.00010233402121916423,0.9500069322377731,0.00010233402121916423,0.8878567544397703,0.00010233402121916423,0.9500069319193706
0.00010618229410993846,0.8878572361857247,0.00010618229410993846,0.9500074630702461,0.00010618229410993846,0.8878572361857247,0.00010618229410993846,0.9500074630702461,0.00010618229410993846,0.8878572370826204,0.00010618229410993846,0.9500074634130463,0.00010618229410993846,0.8878572361857247,0.00010618229410993846,0.9500074630702461
0.00011017528137883873,0.8878577548447883,0.00011017528137883873,0.9500080349198435,0.00011017528137883873,0.8878577548447883,0.00011017528137883873,0.9500080349198435,0.00011017528137883873,0.8878577558104086,0.00011017528137883873,0.9500080352889104,0.00011017528137883873,0.8878577548447883,0.00011017528137883873,0.9500080349198435
0.00011431842501291502,0.8878583132453546,0.00011431842501291502,0.9500086505866246,0.00011431842501291502,0.8878583132453546,0.00011431842501291502,0.9500086505866246,0.00011431842501291502,0.8878583142849656,0.00011431842501291502,0.9500086509839717,0.00011431842501291502,0.8878583132453546,0.00011431842501291502,0.9500086505866246
0.00011861737164524792,0.8878589144325317,0.00011861737164524792,0.9500093134279938,0.00011861737164524792,0.8878589144325317,0.00011861737164524792,0.9500093134279938,0.00011861737164524792,0.8878589155518026,0.00011861737164524792,0.9500093138557875,0.00011861737164524792,0.8878589144325317,0.00011861737164524792,0.9500093134279938
0.00012307798025066658,0.8878595616847492,0.00012307798025066658,0.9500100270586062,0.00012307798025066658,0.8878595616847492,0.00012307798025066658,0.9500100270586062,0.00012307798025066658,0.8878595628897845,0.00012307798025066658,0.9500100275191794,0.00012307798025066658,0.8878595616847492,0.00012307798025066658,0.9500100270586062
0.00012770633013086446,0.8878602585316345,0.00012770633013086446,0.9500107953700763,0.00012770633013086446,0.8878602585316345,0.00012770633013086446,0.9500107953700763,0.00012770633013086446,0.8878602598290055,0.00012770633013086446,0.9500107958659412,0.00012770633013086446,0.8878602585316345,0.00012770633013086446,0.9500107953700763
0.0001325087291997954,0.8878610087732576,0.0001325087291997954,0.9500116225522008,0.0001325087291997954,0.8878610087732576,0.0001325087291997954,0.9500116225522008,0.0001325087291997954,0.8878610101700403,0.0001325087291997954,0.950011623086062,0.0001325087291997954,0.8878610087732576,0.0001325087291997954,0.9500116225522008
0.00013749172258064192,0.8878618165008545,0.00013749172258064192,0.9500125131158029,0.00013749172258064192,0.8878618165008545,0.00013749172258064192,0.9500125131158029,0.00013749172258064192,0.887861818004666,0.00013749172258064192,0.9500125136905714,0.00013749172258064192,0.8878618165008545,0.00013749172258064192,0.9500125131158029
0.00014266210152607368,0.8878626861191339,0.00014266210152607368,0.9500134719173293,0.00014266210152607368,0.8878626861191339,0.00014266210152607368,0.9500134719173293,0.00014266210152607368,0.8878626877381758,0.00014266210152607368,0.9500134725361395,0.00014266210152607368,0.8878626861191339,0.00014266210152607368,0.9500134719173293
0.00014802691267395087,0.8878636223702937,0.00014802691267395087,0.9500145041853307,0.00014802691267395087,0.8878636223702937,0.00014802691267395087,0.9500145041853307,0.00014802691267395087,0.8878636241133953,0.00014802691267395087,0.9500145048515578,0.00014802691267395087,0.8878636223702937,0.00014802691267395087,0.9500145041853307
0.0001535934676510897,0.8878646303598798,0.0001535934676510897,0.9500156155489716,0.0001535934676510897,0.8878646303598798,0.0001535934676510897,0.9500156155489716,0.0001535934676510897,0.8878646322365474,0.0001535934676510897,0.9500156162662492,0.0001535934676510897,0.8878646303598798,0.0001535934676510897,0.9500156155489716
0.00015936935303817744,0.8878657155846231,0.00015936935303817744,0.9500168120687239,0.00015936935303817744,0.8878657155846231,0.00015936935303817744,0.9500168120687239,0.00015936935303817744,0.8878657176050916,0.00015936935303817744,0.9500168128409637,0.00015936935303817744,0.8878657155846231,0.00015936935303817744,0.9500168120687239
0.00016536244070941805,0.8878668839624111,0.00016536244070941805,0.9500181002694115,0.00016536244070941805,0.8878668839624111,0.00016536244070941805,0.9500181002694115,0.00016536244070941805,0.8878668861376997,0.00016536244070941805,0.950018101100825,0.00016536244070941805,0.8878668839624111,0.00016536244070941805,0.9500181002694115
0.0001715808985610005,0.8878681418645528,0.0001715808985610005,0.9500194871757868,0.0001715808985610005,0.8878681418645528,0.0001715808985610005,0.9500194871757868,0.0001715808985610005,0.8878681442065249,0.0001715808985610005,0.9500194880709085,0.0001715808985610005,0.8878681418645528,0.0001715808985610005,0.9500194871757868
0.0001780332016430114,0.8878694961505185,0.0001780332016430114,0.9500209803508322,0.0001780332016430114,0.8878694961505185,0.0001780332016430114,0.9500209803508322,0.0001780332016430114,0.8878694986719465,0.0001780332016430114,0.9500209813145445,0.0001780332016430114,0.8878694961505185,0.0001780332016430114,0.9500209803508322
0.00018472814370996341,0.887870954205338,0.00018472814370996341,0.9500225879369976,0.00018472814370996341,0.887870954205338,0.00018472814370996341,0.9500225879369976,0.00018472814370996341,0.8878709569199739,0.00018472814370996341,0.9500225889745558,0.00018472814370996341,0.887870954205338,0.00018472814370996341,0.9500225879369976
0.0001916748492056815,0.8878725239798663,0.0001916748492056815,0.9500243187005913,0.0001916748492056815,0.8878725239798663,0.0001916748492056815,0.9500243187005913,0.0001916748492056815,0.8878725269025142,0.0001916748492056815,0.9500243198176546,0.0001916748492056815,0.8878725239798663,0.0001916748492056815,0.9500243187005913
0.00019888278569888098,0.8878742140341285,0.00019888278569888098,0.9500261820795791,0.00019888278569888098,0.8878742140341285,0.00019888278569888098,0.9500261820795791,0.00019888278569888098,0.8878742171807286,0.00019888278569888098,0.9500261832822399,0.00019888278569888098,0.8878742140341285,0.00019888278569888098,0.9500261820795791
0.00020636177678638588,0.8878760335839917,0.00020636177678638588,0.9500281882350387,0.00020636177678638588,0.8878760335839917,0.00020636177678638588,0.9500281882350387,0.00020636177678638588,0.8878760369717054,0.00020636177678638588,0.9500281895298561,0.00020636177678638588,0.8878760335839917,0.00020636177678638588,0.9500281882350387
0.00021412201548157294,0.8878779925514061,0.00021412201548157294,0.9500303481065564,0.00021412201548157294,0.8878779925514061,0.00021412201548157294,0.9500303481065564,0.00021412201548157294,0.8878779961987099,0.00021412201548157294,0.9500303495005926,0.00021412201548157294,0.8878779925514061,0.00021412201548157294,0.9500303481065564
0.00022217407810628823,0.8878801016184971,0.00022217407810628823,0.9500326734718699,0.00022217407810628823,0.8878801016184971,0.00022217407810628823,0.9500326734718699,0.00022217407810628823,0.8878801055452834,0.00022217407810628823,0.9500326749727283,0.00022217407810628823,0.8878801016184971,0.00022217407810628823,0.9500326734718699
0.00023052893870517061,0.887882372285799,0.00023052893870517061,0.9500351770110764,0.00023052893870517061,0.887882372285799,0.00023052893870517061,0.9500351770110764,0.00023052893870517061,0.8878823765134838,0.00023052893870517061,0.9500351786269431,0.00023052893870517061,0.887882372285799,0.00023052893870517061,0.9500351770110764
