1.043957184706765462e+00 1.958859853162409514e+00
1.057841810900261637e+00 1.954594144709552062e+00
1.068414167577116380e+00 1.955289584691003668e+00
1.073622705992699045e+00 1.960592613173239407e+00
1.081308748001946096e+00 1.961952041526564994e+00
1.089903340101387785e+00 1.952007154136492728e+00
1.094504418544999025e+00 1.963055447835171607e+00
1.104210502259503901e+00 1.952929721023699550e+00
1.093490427639594031e+00 1.947584999737616229e+00
1.103789810796130810e+00 1.930850696051305659e+00
1.101018241537420117e+00 1.918854732911979610e+00
1.119973561786266281e+00 1.939122353982767999e+00
1.109409132121494057e+00 1.941453991707803972e+00
1.112230642123534174e+00 1.937876949707629359e+00
1.103369076232967982e+00 1.937559372684570569e+00
1.107838457558874889e+00 1.931032946627790015e+00
1.115767607120428995e+00 1.913763145023202883e+00
1.100351203862546701e+00 1.919172131101337442e+00
1.098811208708118770e+00 1.923720487888090025e+00
1.080448150550932240e+00 1.920960784128961096e+00
1.079611592377675899e+00 1.912141597128266257e+00
1.085561686058976960e+00 1.910298893450589564e+00
1.072883504934011523e+00 1.917989927429130104e+00
1.076062781267597579e+00 1.924622105561383911e+00
1.080189003654621560e+00 1.937236743458824684e+00
1.072547758753798819e+00 1.929372986400584189e+00
1.072484228573766352e+00 1.936625825402081169e+00
1.063893265228434748e+00 1.925648861399260614e+00
1.077543653415360847e+00 1.937065572969464577e+00
1.080818320688854417e+00 1.936475251908138295e+00
1.070731587268406892e+00 1.923253474651764883e+00
1.073639098799403113e+00 1.912233560460570025e+00
1.075836380240858592e+00 1.914534790110810514e+00
1.089448519980611430e+00 1.906628264451248889e+00
1.082045172618246953e+00 1.901320437169162769e+00
1.071059660477332809e+00 1.906484089403129856e+00
1.080279368672300677e+00 1.915108204881948328e+00
1.063574966502437436e+00 1.919105126037464970e+00
1.067913066637879771e+00 1.917134558165215719e+00
1.096167112995375614e+00 1.918656907446274928e+00
1.105231602456208329e+00 1.918229283924726136e+00
1.113296494913405432e+00 1.922958961493492103e+00
1.112873300600379700e+00 1.937638094778519671e+00
1.121222113061634884e+00 1.947840830686734304e+00
1.124595256754184591e+00 1.958079662393243270e+00
1.122809748583644573e+00 1.947968595715013684e+00
1.115456311408228096e+00 1.952810480976509666e+00
1.104180880690977862e+00 1.946666319966049441e+00
1.083099940896600666e+00 1.943051471058463875e+00
1.090847166726065076e+00 1.943091986180984332e+00
1.099580202886287994e+00 1.939860970954379038e+00
1.090159698809724631e+00 1.940905003797486650e+00
1.080884207688278087e+00 1.941391112891936999e+00
1.090996040750143115e+00 1.955087930516073991e+00
1.097193915463031688e+00 1.958948629707257139e+00
1.093213013617647444e+00 1.957965973365996870e+00
1.088605341160700624e+00 1.967077349180735624e+00
1.093554884422175855e+00 1.972634082233076347e+00
1.089207174592534244e+00 1.959909717873083990e+00
1.084678395905569470e+00 1.961146162803864446e+00
1.092606635699232109e+00 1.967972772395755410e+00
1.096086758046816323e+00 1.969702812867036412e+00
1.089900010092745397e+00 1.972130160638728924e+00
1.092979025437606611e+00 1.977998177085566578e+00
1.097449901494315316e+00 1.983562154326664384e+00
1.093337157808240701e+00 1.977601076519117651e+00
1.099777746219219754e+00 1.972186952362318557e+00
1.090229596979119364e+00 1.977976224845378717e+00
1.082640802996504004e+00 1.978022470265849098e+00
1.091006854488170585e+00 1.957423982544009178e+00
1.090552084943184674e+00 1.953745709556603094e+00
1.099633791140216310e+00 1.960466408524987214e+00
1.083188343457219149e+00 1.957793370651024656e+00
1.071087002667171051e+00 1.947661998357536728e+00
1.082151860420442313e+00 1.950882541982301932e+00
1.096570625299855495e+00 1.940826074185733052e+00
1.088322553482032440e+00 1.949484061598006912e+00
1.085994542819478381e+00 1.966336534388719581e+00
1.086948560047127144e+00 1.976065170999701026e+00
1.086381375782220049e+00 1.958819766155716291e+00
1.085806564772272331e+00 1.954482629171618413e+00
1.073550082105792836e+00 1.958488834554395153e+00
1.071198924865283342e+00 1.940493428650055030e+00
1.077081467546470606e+00 1.937800742583550617e+00
1.063724256154422676e+00 1.931003842024112682e+00
1.056599357208503287e+00 1.928295206656508443e+00
1.050200870221297267e+00 1.924693322085343050e+00
1.053129832625389506e+00 1.931326047260581769e+00
1.057679641603245901e+00 1.939074053811495002e+00
1.039895949758679272e+00 1.943443490247233063e+00
1.029804232543646281e+00 1.951770701119803109e+00
1.033566899768843639e+00 1.950001348645981514e+00
1.033088372994309001e+00 1.950572450072404429e+00
1.021805791979319311e+00 1.952654407785797464e+00
1.024081499070591317e+00 1.947155383692357189e+00
1.030400249382765532e+00 1.943571575209815716e+00
1.009158695050541121e+00 1.941332843924514107e+00
1.007146283732381464e+00 1.959207805273103675e+00
1.016293375648118946e+00 1.977031343102943373e+00
1.014092503076080787e+00 1.982816909999738586e+00
1.027273563161001713e+00 1.986009418561538453e+00
1.034645318658161672e+00 1.988679020027453781e+00
1.030921861340323042e+00 1.973696218645690337e+00
1.039844500985958486e+00 1.964906211836570993e+00
1.048228895616537093e+00 1.979552491549313675e+00
1.042855093874738959e+00 1.968090006817308835e+00
1.042719088849740627e+00 1.955862750240984660e+00
1.053405863669690357e+00 1.961919538256934548e+00
1.060252533996267399e+00 1.953530932887733718e+00
1.069353292934056565e+00 1.949216779170159564e+00
1.068252719464243050e+00 1.940276749503701437e+00
1.073697084630558463e+00 1.948034249798696660e+00
1.068612727215419778e+00 1.947183825996038342e+00
1.077772873469168058e+00 1.937815752750307263e+00
1.086691379444879813e+00 1.933132531338889182e+00
1.083596967025929114e+00 1.946923557192145049e+00
1.094976130408894299e+00 1.943779313246619456e+00
1.081652670480578005e+00 1.946694990264600023e+00
1.078283437199098804e+00 1.934775585964953803e+00
1.089582632908938642e+00 1.942072229212687073e+00
1.078553264899585473e+00 1.947573454884480304e+00
1.074334099810234644e+00 1.943224074851103156e+00
1.089438245626515034e+00 1.940895911254030048e+00
1.095508790911850383e+00 1.942485329692672513e+00
1.082420932921850154e+00 1.929029574322375096e+00
1.080671687652301260e+00 1.924019098918560156e+00
1.076314045224165739e+00 1.936369875679226249e+00
1.076002725351603795e+00 1.941978778362528191e+00
1.055978442765090008e+00 1.942335508074056971e+00
1.047853126351047992e+00 1.937289258965564365e+00
1.056160163474749503e+00 1.953878774523140738e+00
1.060089233822363752e+00 1.946937691263581849e+00
1.044049168850819553e+00 1.957033581441698811e+00
1.045071009172977572e+00 1.943328380206889472e+00
1.031902712886106244e+00 1.942150139509488893e+00
1.018130715159952127e+00 1.939412599625064182e+00
1.027854307488756946e+00 1.932191958672323295e+00
1.030987888383802176e+00 1.935178722188454659e+00
1.037447041487687738e+00 1.918961689450281005e+00
1.048310869952734592e+00 1.924613388098343814e+00
1.044743492527950401e+00 1.931580970220362792e+00
1.044040931971473407e+00 1.930828481060933521e+00
1.047476709367735515e+00 1.923010602926221724e+00
1.056631627237123228e+00 1.929780151420726231e+00
1.056573129642230935e+00 1.925929243197847418e+00
1.055740358288367764e+00 1.931014254107571659e+00
1.065444587811070987e+00 1.934993312423684886e+00
1.068947060955491635e+00 1.937844461633563942e+00
1.063981305859424964e+00 1.934165419191204327e+00
1.069590057059204291e+00 1.947782905444914059e+00
1.068391357492399552e+00 1.950810032805380123e+00
1.073852698141638973e+00 1.938816982805898093e+00
1.067284898032567320e+00 1.930215989228212248e+00
1.082453849073438557e+00 1.945854955789133811e+00
1.079172053026948852e+00 1.942359512827410706e+00
1.071424391846392821e+00 1.938213917063017044e+00
1.063755475827930841e+00 1.934301420990624631e+00
1.061574060616539805e+00 1.931390434460430905e+00
1.076053025051169953e+00 1.924499032636217244e+00
1.069238165788939598e+00 1.932766087998771809e+00
1.072343027237336655e+00 1.947235565210915675e+00
1.077557474944953686e+00 1.962662623094930225e+00
1.077077291688399274e+00 1.964025820885417106e+00
1.081683052259368338e+00 1.957503159841520901e+00
1.074703143507352854e+00 1.968712729020045682e+00
1.074037199636669326e+00 1.971971298036553133e+00
1.069790142102591268e+00 1.956153271070535826e+00
1.069250951160167329e+00 1.956482685781438802e+00
1.067995205490799959e+00 1.957735634851254014e+00
1.066412758763125357e+00 1.949644463444099918e+00
1.071251209282097827e+00 1.947642622175400406e+00
1.070217400632711424e+00 1.956157837850784897e+00
1.067561966643091553e+00 1.938153761880559323e+00
1.072965848464068062e+00 1.922032581544132368e+00
1.082884588979832863e+00 1.929737458370873515e+00
1.095142510662473478e+00 1.923529262028451869e+00
1.096020548456565269e+00 1.932494323690222116e+00
1.110444112736965527e+00 1.944125312602782429e+00
1.103350799479946964e+00 1.950208915779386487e+00
1.103050932322749755e+00 1.954324597876522018e+00
1.122335779738963701e+00 1.948812818394825008e+00
1.113551710296948993e+00 1.956893317631585472e+00
1.113981937730264882e+00 1.968582325205203265e+00
1.123964464051370182e+00 1.962179691496760636e+00
1.133120911026032740e+00 1.956431017411238038e+00
1.138658702302673964e+00 1.956522593474008698e+00
1.136942370814482794e+00 1.973291090251467761e+00
1.143920042236551193e+00 1.977292456863576575e+00
1.142456635255314268e+00 1.991147079318524860e+00
1.133362518722173640e+00 1.992580688429951286e+00
1.137088534619392410e+00 1.985665605422530566e+00
1.141361678293608461e+00 1.979444210743016130e+00
1.141658096044962267e+00 1.988332081555117092e+00
1.151749568108357824e+00 2.004707713199379793e+00
1.151476660062942026e+00 2.013527318085292617e+00
1.147482730099963932e+00 2.018317286033534774e+00
1.143491387323207764e+00 2.009818331716984208e+00
1.145750132021504220e+00 2.001959956308917654e+00
1.140623445394080004e+00 1.995036704516376158e+00
1.121123225527545397e+00 1.982321518159854801e+00
1.117789211469588651e+00 1.987189604986735025e+00
1.119601769886295672e+00 1.983391832087781026e+00
1.119798389791052173e+00 1.969655493567856519e+00
1.131489017134940323e+00 1.986067996934070434e+00
1.134142530648394098e+00 1.972414480721482954e+00
1.143342321932797168e+00 1.971811686645411621e+00
1.140534614785245759e+00 1.978115496974913734e+00
1.142521155082013351e+00 1.969311547739509338e+00
1.135106105792750286e+00 1.967171856318026490e+00
1.121369726245979859e+00 1.977206101630965662e+00
1.105049690730262935e+00 1.972029238041309807e+00
1.100474481588031850e+00 1.967463014432257129e+00
1.111117889778898027e+00 1.969815105121772492e+00
1.098998041420000238e+00 1.979576939419168902e+00
1.077555198155637495e+00 1.987412683246071454e+00
1.083473267642884652e+00 2.003477353476962985e+00
1.082729610774441076e+00 1.994399683053110772e+00
1.090599465912664545e+00 1.991805819888917473e+00
1.107524696716145396e+00 1.992987215241403431e+00
1.120546394176888061e+00 1.997706338532168502e+00
1.123309837595113159e+00 1.996642879535086346e+00
1.133429886136578357e+00 1.985387820803145020e+00
1.135814148548355274e+00 1.987687432560164558e+00
1.130147297005371421e+00 1.992950111696044635e+00
1.128814749007900131e+00 1.993158736400313158e+00
1.121975332293738026e+00 1.992435084074984042e+00
1.118640463203537161e+00 1.976953591758907391e+00
1.127541059126410783e+00 1.978002389122794691e+00
1.125235796238879038e+00 1.975725547004303140e+00
1.121496946345378110e+00 1.981213895284715143e+00
1.117663112376763301e+00 1.983736631328214095e+00
1.113828064042349464e+00 1.989913987702798037e+00
1.106204006840352250e+00 1.981543125458251842e+00
1.104584508952376698e+00 1.992687886795986518e+00
1.106570668808573910e+00 1.998976054361362165e+00
