1.031139020446224297e+00 1.012374614648676507e+00 1.029905949886866123e+00 1.010671341658501809e+00 1.008311975693425122e+00 9.818263766016090965e-01 9.670598074984747550e-01 9.542518184926457314e-01 9.749655200099776042e-01 9.851333850620337396e-01 1.008589154040570923e+00
1.031322498295462520e+00 1.012536929901785232e+00 1.030116470104688764e+00 1.010827091590114524e+00 1.008479406778165055e+00 9.818708871856506315e-01 9.668618325207677389e-01 9.540249678575041248e-01 9.745198650843085453e-01 9.850692346051584947e-01 1.008744462709458833e+00
1.031425973629403581e+00 1.012374244780852361e+00 1.030247667590587390e+00 1.010865927768701766e+00 1.008354931445144542e+00 9.811437388651715885e-01 9.652475733390547541e-01 9.526637410260165861e-01 9.739252320776511374e-01 9.848645433013754058e-01 1.008790732228213693e+00
1.031410392918586272e+00 1.012266382477019055e+00 1.030275031484788828e+00 1.010890172682723298e+00 1.008269244701258893e+00 9.808964445317368552e-01 9.647870147037018729e-01 9.523189746739498807e-01 9.739052800878529315e-01 9.848635800169217580e-01 1.008805639214269467e+00
1.031288082326748956e+00 1.011914839758240037e+00 1.030209752598248096e+00 1.010840089223982829e+00 1.007951252774554218e+00 9.801648913476723735e-01 9.635261560470044229e-01 9.513714776761714731e-01 9.739928664977826056e-01 9.848410997465980588e-01 1.008732154165716377e+00
1.031174174671716459e+00 1.011784336905363846e+00 1.030170121780837889e+00 1.010858397407385034e+00 1.007836486933613385e+00 9.800949693546019414e-01 9.635679714018788866e-01 9.514865018644799166e-01 9.743081608408814542e-01 9.849555409492755098e-01 1.008721171519297632e+00
1.031122417444634731e+00 1.011748046808859547e+00 1.030197822782525696e+00 1.010917138127795489e+00 1.007813810436630320e+00 9.801527791198412221e-01 9.637583398299827131e-01 9.516824476583212178e-01 9.744398581762394596e-01 9.850341300909623010e-01 1.008759438688539234e+00
1.031280034551700364e+00 1.011855560015016531e+00 1.030448171182497985e+00 1.011042202706254667e+00 1.007964658046847095e+00 9.801662543298959029e-01 9.635062594742401787e-01 9.513549351151340261e-01 9.736589956761017017e-01 9.848396264299652536e-01 1.008918645714965034e+00
1.031352191622264547e+00 1.012096383567164359e+00 1.030572005915680656e+00 1.011144771971510314e+00 1.008212767332231419e+00 9.807788685168108422e-01 9.646023336351313704e-01 9.522098832329854989e-01 9.735698933847971581e-01 9.848878420560399638e-01 1.009037963991477937e+00
1.031264047404226281e+00 1.011887474377778373e+00 1.030515598459263105e+00 1.011096507271637357e+00 1.008020326977630221e+00 9.803727576151386458e-01 9.639274416254330902e-01 9.517205282572298586e-01 9.736691121967041562e-01 9.848821276438826100e-01 1.008981458967578515e+00
1.031433732892507837e+00 1.012139911068302478e+00 1.030730381914439997e+00 1.011200364375851590e+00 1.008297232355239714e+00 9.807871113400015162e-01 9.644604811993632287e-01 9.520286762032883487e-01 9.730537961218500564e-01 9.847438930021296111e-01 1.009129765372100973e+00
1.031350286496067747e+00 1.011675458785929127e+00 1.030690515450235045e+00 1.011066348087663158e+00 1.007890674654349450e+00 9.796188970003244512e-01 9.622441688526373049e-01 9.502302596390477252e-01 9.725988689382977226e-01 9.844768442793196961e-01 1.009016245688734159e+00
1.031486007978078767e+00 1.012061143101803840e+00 1.030862188676300306e+00 1.011163460716939744e+00 1.008294815887681439e+00 9.805547871495779999e-01 9.638700115096673349e-01 9.514407044606691954e-01 9.722652492286493198e-01 9.844483307480049739e-01 1.009162848257173728e+00
1.031490502224509331e+00 1.012129466720542714e+00 1.030864944595566657e+00 1.011138622828450684e+00 1.008373453686569610e+00 9.807896969926912512e-01 9.643194486527160159e-01 9.517952595555404516e-01 9.722361307178160050e-01 9.844339598840377015e-01 1.009164289895025490e+00
1.031656899187532561e+00 1.012368903641853279e+00 1.031014813413714259e+00 1.011155287980824102e+00 1.008635351596492091e+00 9.811646145253597462e-01 9.647799010789855911e-01 9.520263020684366362e-01 9.715865015734365118e-01 9.842311484633953222e-01 1.009243550828136549e+00
1.031477480546965309e+00 1.011945874948211976e+00 1.030819928395918517e+00 1.010967108806028136e+00 1.008236973658858115e+00 9.803235140335043729e-01 9.633826251792135809e-01 9.509973724222544611e-01 9.717857703921727319e-01 9.841719997243419948e-01 1.009059087772689267e+00
1.031140073094033438e+00 1.011521658157340520e+00 1.030487736538686194e+00 1.010790606374742939e+00 1.007809201397804610e+00 9.798496483010421532e-01 9.629748123857256870e-01 9.508960333489354655e-01 9.727866423703317444e-01 9.844038148320150006e-01 1.008834707229028016e+00
1.031163228221791073e+00 1.011247887298007075e+00 1.030583715036353043e+00 1.010729599372840681e+00 1.007602675139039228e+00 9.790223784477847246e-01 9.612425528262065200e-01 9.493806091755194743e-01 9.718602428651309522e-01 9.840232820264681601e-01 1.008813048108101906e+00
1.031139286208552663e+00 1.011273567682851704e+00 1.030611558443721210e+00 1.010715827180671988e+00 1.007661153432537704e+00 9.792374327015427316e-01 9.616734637110422312e-01 9.496917220880074506e-01 9.716723346720299581e-01 9.839582092384306922e-01 1.008824802919874974e+00
1.031250563496773465e+00 1.011673498957467388e+00 1.030734112480018450e+00 1.010787868185790472e+00 1.008067402919404998e+00 9.802487437663136571e-01 9.634802001357795076e-01 9.510562296214486455e-01 9.714458363645535055e-01 9.839521584174185653e-01 1.008938874249548423e+00
1.031126760814899068e+00 1.011578739495825552e+00 1.030593792527729313e+00 1.010699987401873612e+00 1.007966650998571856e+00 9.802547017905509641e-01 9.636762316343852053e-01 9.512983423159910856e-01 9.718380552946392914e-01 9.840394642150328552e-01 1.008845725400198790e+00
1.030846076751810392e+00 1.011137466754191916e+00 1.030312744993208574e+00 1.010529903796587359e+00 1.007522753055466458e+00 9.795588564034450885e-01 9.627255380159056575e-01 9.507088504720616617e-01 9.725164825239396293e-01 9.841544702429561031e-01 1.008632865823372082e+00
1.030793086122023361e+00 1.011023564498558125e+00 1.030297765063329818e+00 1.010500700907294158e+00 1.007425252799112547e+00 9.793483718399750293e-01 9.623578682424421826e-01 9.504093512157415491e-01 9.723857679251853847e-01 9.840837531242481173e-01 1.008601565032579916e+00
1.030664454793512208e+00 1.010719949365169956e+00 1.030220057073791162e+00 1.010416529969480726e+00 1.007148856187765285e+00 9.787476529422587390e-01 9.613317853787598510e-01 9.496098632090053115e-01 9.723121566971462126e-01 9.839895611389517516e-01 1.008507654594973824e+00
1.030832723751373248e+00 1.011198304832418238e+00 1.030424328207422802e+00 1.010558047676196614e+00 1.007629650449423764e+00 9.798436923331537152e-01 9.632097940173677264e-01 9.509993731647438109e-01 9.719116683159207959e-01 9.839643791823515784e-01 1.008685886855985148e+00
1.030770960883499399e+00 1.011238176721453108e+00 1.030352381390263306e+00 1.010533099948241365e+00 1.007653694251133158e+00 9.800946337719007584e-01 9.637932685336770833e-01 9.515203733582173751e-01 9.722066298974129106e-01 9.840586032256462001e-01 1.008652863908263697e+00
1.030829529102301523e+00 1.011115270499204133e+00 1.030419494140076386e+00 1.010483779906447221e+00 1.007562053846117189e+00 9.795798466365346346e-01 9.626399069951938614e-01 9.504962214852700209e-01 9.715288717164161092e-01 9.837794598534560508e-01 1.008635560303648537e+00
1.030777470608319479e+00 1.010973384745951442e+00 1.030378970324653531e+00 1.010408175661514640e+00 1.007441892346656598e+00 9.792927885452904491e-01 9.621247733699451743e-01 9.500735958477039000e-01 9.713711332761170159e-01 9.836734354806849767e-01 1.008574467084520920e+00
1.030850299230764433e+00 1.011072624801886422e+00 1.030461346498350528e+00 1.010398023077597962e+00 1.007566212386733939e+00 9.794611574441259849e-01 9.623115384034307551e-01 9.501257864619662152e-01 9.708828734250686265e-01 9.835037294213523351e-01 1.008605443030266668e+00
1.030784511037052376e+00 1.011125623428360321e+00 1.030377928397448128e+00 1.010351927532071592e+00 1.007612983159716036e+00 9.797927459087896196e-01 9.630621344609476830e-01 9.507738035895372253e-01 9.711791714222245409e-01 9.835915400668348019e-01 1.008564194615440668e+00
