7.419686689837982300e-04 6.581184842836905859e-04 7.870319644678248254e-04 8.474476251574073740e-04
7.327601901060160506e-04 6.565037406276008191e-04 7.943752473088598566e-04 8.583381471721280480e-04
7.219038295594313237e-04 6.523976440929139678e-04 8.031232151019650906e-04 8.713763819554399192e-04
7.127964605372677422e-04 6.513553411983101114e-04 8.115912723026742943e-04 8.836186701555723885e-04
7.034572731593467017e-04 6.500751716810020554e-04 8.211317346418379320e-04 8.973909227785599159e-04
6.896338577631251111e-04 6.414316657535907434e-04 8.290217065598372119e-04 9.081153184120650812e-04
6.748449008428302007e-04 6.314574762354953569e-04 8.375407966243212038e-04 9.196641282585589884e-04
6.587689324387833089e-04 6.196570612959624667e-04 8.474178577110625960e-04 9.332492411397051366e-04
6.445178236002119514e-04 6.112747461554303863e-04 8.611064009059823943e-04 9.529188172339950755e-04
6.285894293522584263e-04 6.001920342719016576e-04 8.726645955646301564e-04 9.685545965550624529e-04
6.097027549071569116e-04 5.842900406795558657e-04 8.811863816070502698e-04 9.787353534528885936e-04
5.893209041039062721e-04 5.661169259982807385e-04 8.880992184924027142e-04 9.859720037082577663e-04
5.694446621429989641e-04 5.491585992861466436e-04 8.973707209327639895e-04 9.969992568094900552e-04
5.514686292560889123e-04 5.355775854318828473e-04 9.070244525276400160e-04 1.008368910510518916e-03
5.335920419049397468e-04 5.222414835401419575e-04 9.157078635544132865e-04 1.017807579301256617e-03
5.131144065430756325e-04 5.046572157921506855e-04 9.231688202921957496e-04 1.024963521983549312e-03
4.927350450250816494e-04 4.873057706383078307e-04 9.283283960053622568e-04 1.028028358039159576e-03
4.722794434877464545e-04 4.700427438226925094e-04 9.354103425461545449e-04 1.034225865993624628e-03
4.547065532598310489e-04 4.577269527664009187e-04 9.444115244964104228e-04 1.043435826510179416e-03
4.340934929695537746e-04 4.403094025990287154e-04 9.517248548070784573e-04 1.049570008471489239e-03
4.145121205306847353e-04 4.246993539680737721e-04 9.595938835259526078e-04 1.056438146875773301e-03
3.978380282617837772e-04 4.138920228791224390e-04 9.672158480725491459e-04 1.062643179628834644e-03
3.817672684154360153e-04 4.039082097665032899e-04 9.734294714799384719e-04 1.066265226199371785e-03
3.652562472863547511e-04 3.930265331865352208e-04 9.790205090142015988e-04 1.068702651797474217e-03
3.485741063969766108e-04 3.818450897002714220e-04 9.874537166697106710e-04 1.075831398102341206e-03
3.349512960625627023e-04 3.756006711584142406e-04 9.966667369380370709e-04 1.084024131868055593e-03
3.253854723808175973e-04 3.759618205850349406e-04 1.010538169810279831e-03 1.099789030546679440e-03
3.143513147830874943e-04 3.734575591204589151e-04 1.023655294356192250e-03 1.113900255807275235e-03
3.049451882438149468e-04 3.732917227813455584e-04 1.037175740102021324e-03 1.128322544869574985e-03
2.962900038029776784e-04 3.737461611525082716e-04 1.045988701295882343e-03 1.134448236083629782e-03
2.879359261617862203e-04 3.741810164850987281e-04 1.053362178507315878e-03 1.137988291894629928e-03
2.797599183540057182e-04 3.743855479791658694e-04 1.059327381539550486e-03 1.139056967801426292e-03
2.692372630588042021e-04 3.701258568778259214e-04 1.062051663345989737e-03 1.134644556112186873e-03
2.551166336596036852e-04 3.594755913481700264e-04 1.062627781217346905e-03 1.126736073912332778e-03
2.417135642795567368e-04 3.496633303243337526e-04 1.060755655378279455e-03 1.114846834272206506e-03
2.308287445211029514e-04 3.438823129515426085e-04 1.062969279973703489e-03 1.110097808110908479e-03
2.187893117997517030e-04 3.358676260263525034e-04 1.066402874927421677e-03 1.107522881894713396e-03
2.067394111340378662e-04 3.274765985232990038e-04 1.069266869882690542e-03 1.104042108159426034e-03
1.958828570860752952e-04 3.206969109581354026e-04 1.071788805271596751e-03 1.100055171698913941e-03
1.819650029390830557e-04 3.084055749268324728e-04 1.072353936750085552e-03 1.092902262659421969e-03
1.636445001859396036e-04 2.884370089323156109e-04 1.069309989626665612e-03 1.079882339723097851e-03
1.450177036375338427e-04 2.678786441282108243e-04 1.066842070726612204e-03 1.068171229321160072e-03
1.301684829618826762e-04 2.535265111759215902e-04 1.066423804233431307e-03 1.060191514015250544e-03
1.126604992026460669e-04 2.345119301941600250e-04 1.065679360322437401e-03 1.051919462297975193e-03
9.334102892082233379e-05 2.122543359358547541e-04 1.062626772125420133e-03 1.040011006631999177e-03
7.455077758531496732e-05 1.905441484617823478e-04 1.053965601669761779e-03 1.018936419286025621e-03
5.857904359192891102e-05 1.733166198601823803e-04 1.044457964948144113e-03 9.969457789215840828e-04
4.644683489579620397e-05 1.621116793692690050e-04 1.033454361132343921e-03 9.729447101382286038e-04
3.571248151118834986e-05 1.528898391624016959e-04 1.024209230600923873e-03 9.525315903034578665e-04
2.412669159914280836e-05 1.417344716322076214e-04 1.012432707029799032e-03 9.283808355349275126e-04
1.394428340203609227e-05 1.325327018600754405e-04 1.001112652835078713e-03 9.056291087087210874e-04
2.273055789644261648e-06 1.202955659411522176e-04 9.857227236697257804e-04 8.766010912394190877e-04
-9.052115423473077062e-06 1.082400916330330506e-04 9.692375352112524503e-04 8.464740572721198269e-04
-2.424049696389216915e-05 8.948554092970899916e-05 9.531435908048842276e-04 8.178565902716063846e-04
-3.527843267349442107e-05 7.749255610299440574e-05 9.392623138122230134e-04 7.937244703383575543e-04
-4.185919003162433418e-05 7.257351113581223521e-05 9.267722753727502876e-04 7.725841777746963188e-04
-5.116148608419393285e-05 6.256396221389855564e-05 9.112268396731306201e-04 7.469141704155900577e-04
-5.900392095092644497e-05 5.458626212658146306e-05 8.951977431278398912e-04 7.211472064802040274e-04
-6.422207970950053846e-05 5.047086092868842985e-05 8.775175328561453511e-04 6.932941880692117947e-04
